B03002_003E,B01001_002E,B01001_003E,B19013_001E,B23025_003E,B23025_004E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B25092_001E,B25081_002E,B25081_003E,B25014_002E,B25014_003E,county,tract,block group,B25002_003E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B25001_001E,B25002_002E,B25009_002E,B25009_003E,B25074_008E,B25074_009E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B09002_001E,B19058_002E,B08007_001E,B08008_001E,B08134_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19301_001E,B23022_001E,B23022_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25037_002E,B25040_002E,B25041_002E,B25046_001E,B25057_001E,B25059_001E,B25060_001E,B25065_001E,B25071_001E,B25076_001E,B25078_001E,B25082_001E,state_11.0,state_24.0,state_51.0,filing_rate,filings
33,347,98,53438,363,329,518,343600,381,205,106,0,0,0,0,0,0,23,42,389,113,89,1949,22,158,16,205,163,1,7804,3,78,932,44,33,834,9,0,311,174,72,11,91,205,39,16,704,363,34,389,311,205,31,0,0,30,0,44,0,0,75,329,329,280,932,42,44,40,44,89,280,0,0,0,48,37,16,31,0,6,576,0,0,0,0,0,0,0,834,146,146,0,0,0,0,0,0,0,0,311,10,0,19,68,18,0,0,10,26,12,25097,455,128,134,71,0,0,0,0,0,0,0,0,0,0,0,932,0,33,43,37,1950,208,9,353,357,571,59400,71500,27,252800,425000,82608000,1,0,0,7.62,8.0
1127,816,119,145556,1107,1037,2087,642900,2064,567,183,0,0,0,0,8,4,26,10,759,134,541,0,18,479,148,567,444,1,8001,2,9,1795,36,1181,415,90,77,750,440,328,0,112,239,335,79,1438,1133,70,759,750,567,176,0,0,0,0,37,0,347,19,1012,1012,902,1795,33,56,38,34,1267,902,0,10,61,113,126,54,207,81,115,1369,0,0,0,0,0,9,0,1580,142,131,0,0,0,0,0,0,0,0,750,19,33,0,37,0,9,9,27,28,28,63069,1235,566,0,538,0,0,9,0,0,0,0,0,0,0,0,1795,16,0,0,31,0,599,0,791,1644,2746,405500,431000,25,547100,738700,366041500,1,0,0,0.61,1.0
487,345,30,145833,523,521,2500,653600,2398,206,92,35,19,0,0,19,0,0,0,410,32,341,0,20,206,65,206,189,1,8001,1,112,699,36,513,108,0,39,298,161,151,0,10,33,277,10,603,523,2,410,298,206,64,0,0,0,0,0,0,96,1,488,488,454,699,35,45,36,33,570,454,0,22,8,31,48,59,110,20,46,584,0,0,0,0,0,0,0,622,19,19,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,73943,585,298,30,154,0,22,0,0,0,0,0,0,0,0,0,647,7,0,30,0,0,204,7,411,2163,2861,241100,254700,25,498300,829900,152355000,1,0,0,3.06,3.0
984,685,45,168684,866,823,2402,790700,2371,353,227,63,28,0,0,6,0,0,0,769,8,393,0,17,296,50,353,266,1,8301,1,189,1271,32,1027,168,36,64,580,248,230,14,4,68,417,49,1091,878,43,769,580,353,147,0,26,238,13,0,0,157,4,835,835,769,1271,31,50,35,31,1045,769,11,65,15,92,83,88,91,67,98,1074,0,13,0,3,2,0,0,1178,87,87,0,0,0,0,0,0,0,0,580,35,13,0,0,11,0,9,9,0,25,79967,985,555,25,232,15,12,20,0,0,0,0,0,0,0,0,1255,38,40,0,39,0,293,47,618,1877,2959,542400,568900,22,570600,957900,274000000,1,0,0,4.59,17.0
946,527,82,135625,760,753,2602,831600,2552,200,227,63,0,0,0,21,0,19,0,529,7,441,0,18,150,13,200,182,1,8301,2,102,1095,30,986,65,20,40,427,204,196,0,8,0,277,50,927,760,7,529,427,200,102,0,0,0,0,10,19,161,24,753,753,696,1095,30,66,36,30,1000,696,0,21,56,142,155,19,205,0,45,786,0,0,0,0,0,0,0,968,48,31,0,0,0,0,0,0,0,0,427,0,18,0,24,0,0,7,14,0,6,73320,837,368,13,148,0,0,0,0,0,0,0,0,0,0,0,1025,0,13,16,23,0,301,7,474,1423,2946,491200,525900,22,669500,963200,156908900,1,0,0,0.88,2.0
36,834,127,73750,1029,822,1591,369300,1441,464,145,0,0,0,0,0,0,37,19,625,119,17,1955,20,320,26,464,387,1,9507,1,16,2005,33,273,1611,0,388,609,352,132,13,207,382,189,0,1573,1029,207,625,609,464,213,0,0,11,25,0,8,253,58,817,817,807,2005,32,35,35,32,280,807,0,12,79,38,60,7,149,30,182,1277,0,0,0,0,71,19,16,1797,264,188,60,40,10,10,37,0,0,0,609,27,38,6,24,41,9,4,24,21,32,28469,1290,544,55,400,0,0,0,0,0,0,0,0,4,0,0,2005,0,0,99,346,1955,489,0,785,1078,1964,177600,192900,41,289300,451400,174197700,1,0,0,21.1,23.0
47,368,31,46118,585,480,931,364900,676,169,186,0,0,0,0,20,26,11,37,419,0,40,1987,29,148,23,169,156,1,9903,1,64,1100,34,56,1032,0,9,355,227,82,12,133,200,52,0,853,585,105,419,355,169,45,0,37,0,0,188,0,208,101,471,471,462,1100,37,33,37,37,56,462,0,0,0,34,41,11,160,25,43,714,20,0,0,4,0,0,15,984,156,147,0,0,0,0,26,3,3,0,355,40,36,43,27,4,0,19,0,25,8,21247,731,300,27,142,0,0,0,4,0,0,0,0,0,0,0,1100,75,47,25,44,2004,82,0,318,541,850,115200,153300,38,324300,441100,62797700,1,0,0,13.89,20.0
273,514,8,49044,904,810,1225,456800,1175,232,299,23,11,11,29,16,27,3,27,645,99,327,0,19,168,19,232,142,1,8702,1,114,1315,36,403,791,15,180,531,283,145,44,94,169,223,32,1139,904,94,645,531,232,52,0,0,33,19,0,0,133,68,803,803,727,1315,31,40,36,32,459,727,0,0,73,112,77,100,138,6,22,1006,11,0,0,0,5,17,22,1235,108,68,27,15,12,0,65,23,23,0,531,64,20,6,35,32,24,37,37,17,15,45677,1066,457,8,141,0,29,26,0,0,0,0,0,0,0,0,1279,9,65,11,82,0,336,34,491,775,1617,351100,382600,28,391800,563400,110191600,1,0,0,5.07,19.0
0,540,47,32067,539,459,1177,284700,1021,79,344,22,0,14,0,51,37,46,13,473,34,0,1971,51,46,20,79,55,1,9803,1,50,1082,27,0,1074,0,0,423,244,75,35,134,286,58,0,825,539,80,473,423,79,0,0,79,0,17,152,17,285,109,439,439,439,1082,27,27,34,25,0,439,0,0,50,116,29,8,114,0,29,631,0,0,0,0,0,0,0,1035,267,243,24,24,0,0,50,0,0,0,423,129,0,24,0,37,39,23,0,13,43,19396,796,354,0,79,0,0,0,0,0,0,0,0,0,0,0,1059,31,22,136,64,1961,185,16,273,743,1407,344900,407400,37,236600,441900,6399160,1,0,0,97.12,337.0
1316,655,11,135313,1165,1144,2128,682800,2128,428,327,34,0,0,0,18,0,13,11,879,31,795,0,20,309,45,428,372,1,502,2,124,1513,40,1420,58,9,157,755,328,307,12,9,42,431,165,1418,1165,21,879,755,428,137,0,21,0,0,0,0,95,11,1144,1144,996,1513,39,45,37,39,1426,996,0,32,50,135,131,70,302,57,80,1298,0,0,0,0,0,0,0,1476,58,58,0,0,0,0,0,0,0,0,755,30,3,0,12,32,27,18,12,0,48,113577,1118,488,67,116,0,11,0,0,0,0,0,0,9,0,0,1513,4,9,12,28,0,363,31,896,1695,2743,699100,713200,22,436300,1225000,424607000,1,0,0,1.65,6.0
1319,846,41,151071,1230,1171,1763,1400000,1752,442,372,33,0,0,8,20,32,12,0,889,102,471,0,16,317,59,442,410,1,502,1,75,1858,36,1565,48,112,335,814,367,303,44,20,38,403,104,1536,1230,59,889,814,442,105,0,20,0,38,7,5,353,16,1163,1163,955,1858,36,44,36,39,1625,955,0,24,39,162,303,108,132,47,67,1404,0,0,0,0,10,0,0,1768,263,127,126,119,7,0,13,0,0,0,814,28,0,8,0,0,0,0,29,4,47,109747,1262,570,149,252,7,0,0,0,0,0,0,0,0,0,0,1858,0,52,81,133,0,625,47,918,1387,2174,650200,671000,24,1126100,1623300,602384000,1,0,0,1.62,6.0
85,217,12,81563,371,371,1910,269100,1684,239,22,0,0,0,15,0,0,0,0,276,73,166,0,18,170,23,239,207,1,7605,1,15,717,51,85,598,22,0,261,150,57,17,76,155,62,7,662,371,0,276,261,239,64,0,0,0,12,0,9,12,36,371,371,371,717,34,57,37,34,97,371,0,0,0,60,18,52,66,19,10,609,9,0,0,0,0,0,7,680,18,18,0,0,0,0,0,0,0,0,261,7,0,23,0,7,7,22,6,20,14,38372,446,129,35,191,0,13,0,9,0,0,0,0,0,0,0,717,0,0,0,16,0,211,0,289,1386,2112,383442,415100,39,203900,334700,66287800,1,0,0,15.38,4.0
29,418,48,13465,277,157,984,240600,901,65,197,15,0,0,16,0,0,0,24,336,43,49,1963,35,40,18,65,47,1,7605,3,74,782,30,29,752,0,0,262,161,31,34,96,265,34,0,540,277,120,336,262,65,11,0,62,11,0,25,10,132,117,157,157,157,782,14,30,36,14,30,157,0,0,0,96,0,0,0,34,27,474,0,0,0,0,0,20,0,631,94,82,0,0,0,0,96,0,0,0,262,109,57,22,0,14,0,0,20,0,0,13155,484,342,30,13,0,11,0,0,0,0,0,0,0,0,0,775,0,83,55,60,1952,153,0,130,820,1089,173900,202700,51,220300,467300,-4176535,1,0,0,26.44,46.0
97,1070,80,40677,1323,1109,1184,187500,1138,32,1042,112,15,0,31,85,99,92,40,1232,233,82,1960,24,32,8,32,23,1,7605,2,158,2434,36,107,1983,29,272,1074,501,139,36,326,411,196,0,2048,1323,214,1232,1074,32,15,24,97,26,0,43,8,374,443,1094,1094,1059,2434,33,44,32,33,154,1059,45,69,58,72,166,37,264,18,49,1734,0,0,20,0,11,22,18,2334,327,219,99,99,0,0,179,11,0,0,1074,150,134,123,0,45,60,12,78,17,146,26007,1699,697,17,8,0,0,0,0,0,0,0,8,0,0,0,2310,52,165,328,295,0,437,82,747,959,1396,1151700,1185800,36,143734,244400,5853000,1,0,0,41.61,429.0
0,455,67,30398,294,262,1094,418035,927,14,265,0,0,0,0,0,54,22,40,335,22,49,1961,22,14,0,14,0,1,7703,4,56,838,26,0,824,0,0,279,163,74,49,40,49,14,0,533,294,32,335,279,14,0,0,0,0,0,28,0,305,100,262,262,262,838,31,25,35,30,14,262,0,36,0,75,22,0,0,0,0,489,0,0,0,0,0,0,53,660,127,127,0,0,0,0,117,28,28,0,279,19,89,28,0,0,22,36,18,21,0,30514,465,226,0,14,0,0,0,0,0,0,0,0,14,0,0,838,21,18,115,82,1525,125,21,175,848,1126,257000,293700,47,303503,545889,1595125,1,0,0,26.14,63.0
708,426,59,102176,770,750,1605,688700,1510,299,210,49,0,0,24,71,3,7,3,582,37,392,0,19,218,46,299,268,1,8402,1,73,992,32,749,182,9,41,509,142,92,8,42,30,343,17,871,770,20,582,509,299,157,0,0,111,0,24,0,135,25,728,728,652,992,30,57,38,31,791,652,0,0,44,53,186,70,130,22,34,827,0,0,0,0,0,7,0,912,55,41,14,14,0,0,0,0,0,0,509,26,0,24,11,0,3,0,10,47,24,70557,836,344,0,230,44,0,0,3,0,0,0,0,0,0,0,984,0,8,10,0,0,307,24,469,1074,2044,338300,365100,22,515600,890300,193874400,1,0,0,1.68,4.0
0,195,45,72321,99,90,1601,413942,1300,0,83,0,0,0,0,0,0,0,22,194,0,9,1978,22,0,0,0,0,1,7404,3,111,384,15,0,295,0,0,83,83,0,21,62,0,0,0,178,99,9,194,83,0,0,0,22,0,0,49,19,223,31,90,90,90,384,24,16,36,26,0,90,0,0,0,0,25,21,13,0,0,96,0,0,0,0,0,0,0,325,178,178,0,0,0,0,22,0,0,0,83,22,0,0,0,0,0,0,0,0,0,12733,178,78,0,0,0,0,0,0,0,0,0,0,0,0,0,384,22,40,36,19,1591,40,0,25,967,1400,105400,124200,28,355112,468389,-34389989,1,0,0,71.62,53.0
0,478,153,12229,408,315,980,304557,888,23,364,43,0,0,0,18,11,22,112,495,26,51,1966,22,23,0,23,23,1,7406,2,108,1322,22,0,1149,0,147,387,292,12,39,241,197,4,4,800,408,93,495,387,23,7,8,43,0,0,0,0,519,237,306,306,278,1322,28,22,33,31,15,278,0,21,0,44,8,0,112,0,14,574,16,0,0,0,0,0,11,1031,252,193,59,0,59,0,214,8,0,0,387,140,76,30,24,0,8,12,34,14,18,7755,739,244,23,0,0,0,0,0,0,0,0,0,0,0,0,1322,79,47,275,17,1946,279,0,200,560,1280,245900,310100,51,219200,400607,8375000,1,0,0,50.64,197.0
2,788,172,38835,655,607,1571,254200,1316,44,571,40,16,15,0,8,45,59,44,716,29,47,1975,18,44,10,44,44,1,7406,1,101,2152,20,2,1971,0,128,615,439,72,61,306,261,101,0,1350,682,48,716,615,44,18,0,67,24,62,139,0,739,165,629,629,629,2152,26,20,27,27,42,629,0,0,16,0,72,16,208,16,103,912,0,0,0,0,0,0,0,1882,659,584,54,54,0,0,153,0,0,0,615,190,23,32,0,24,15,44,6,43,54,13855,1320,401,0,0,0,16,0,0,0,0,0,0,0,0,0,2148,107,48,260,0,1963,411,0,525,1079,1467,664000,802000,42,227500,277100,10870000,1,0,0,94.49,532.0
50,874,170,43533,1015,894,1050,279900,1040,397,574,41,0,0,0,54,40,42,68,1082,178,101,1968,28,295,47,397,378,1,7407,2,111,2159,34,60,2099,0,56,971,472,23,79,370,326,223,0,1539,1015,121,1082,971,397,176,0,38,62,105,200,9,510,326,880,880,830,2159,35,33,34,37,60,830,0,33,58,176,153,83,57,15,133,1386,42,0,0,0,0,0,10,1850,347,310,13,13,0,0,114,0,0,0,971,117,97,31,73,22,78,14,67,21,71,49788,1310,512,35,327,12,0,0,0,0,0,0,0,0,0,0,2159,94,44,179,110,1956,544,0,722,770,1202,519700,563000,36,209100,368500,110651800,1,0,0,56.68,318.0
0,513,169,24444,543,440,1059,348950,1004,0,470,0,0,0,0,7,29,60,0,470,88,0,1971,23,0,0,0,0,1,7409,3,0,1243,22,0,1137,69,0,470,319,30,32,257,122,103,0,707,543,103,470,470,0,0,0,22,0,0,20,71,413,265,440,440,440,1243,31,25,34,29,37,440,0,0,0,25,120,0,118,45,12,618,0,0,0,24,0,32,48,1056,349,349,0,0,0,0,109,0,0,0,470,58,57,22,110,45,24,34,43,0,35,13091,595,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,62,96,91,42,1636,197,0,238,758,1160,425400,491800,45,272169,419221,-32764541,1,0,0,91.75,456.0
23,286,31,33021,300,277,1098,390300,932,157,129,10,0,0,0,0,0,28,11,314,28,151,1942,25,83,5,157,140,1,7503,1,28,675,36,23,636,0,6,286,151,42,27,82,140,51,0,526,300,23,314,286,157,65,0,30,0,0,18,6,89,82,277,277,252,675,34,38,37,34,33,252,0,0,6,30,35,15,87,0,0,469,11,0,0,0,0,0,0,609,91,91,0,0,0,0,35,5,0,0,286,52,27,11,20,23,29,11,16,11,17,20731,407,182,53,104,0,0,0,0,0,0,0,0,0,0,0,675,11,28,16,56,0,204,15,279,692,1083,117200,140800,51,277500,574500,81605000,1,0,0,16.23,25.0
13,1352,225,17147,971,792,968,365100,786,216,894,117,60,0,18,53,37,0,242,1342,142,282,1961,18,174,4,216,192,1,7504,1,232,2796,29,13,2771,0,12,1110,535,110,78,347,553,110,7,1898,971,179,1342,1110,216,69,0,128,32,0,66,66,695,510,792,792,762,2796,66,29,32,66,20,762,0,34,4,51,131,26,151,12,19,1584,1,0,0,0,16,14,54,2468,602,580,22,0,22,0,242,44,37,0,1110,261,221,153,106,58,26,0,0,21,15,23256,1744,702,77,122,0,7,0,7,0,0,0,0,0,0,0,2762,156,67,313,218,1960,458,44,734,291,997,562100,668600,51,302300,436900,73955600,1,0,0,22.12,207.0
91,732,42,98542,964,838,1315,472000,1288,296,250,16,0,8,26,21,0,0,15,596,84,215,1950,18,217,35,296,257,1,7604,2,50,1510,45,117,1258,9,77,546,374,172,7,195,191,96,10,1314,964,126,596,546,296,91,0,0,0,0,0,0,177,54,820,820,759,1510,52,45,36,58,188,759,0,36,67,37,234,0,151,10,69,1097,0,0,0,0,0,5,31,1424,171,171,0,0,0,0,0,0,0,0,546,0,0,0,31,10,0,0,41,5,0,54546,1108,529,267,24,0,0,0,9,0,0,0,0,0,0,5,1498,0,10,153,134,0,376,0,804,735,1529,311800,348600,23,370600,620300,182880100,1,0,0,103.57,232.0
17,497,57,38409,561,364,1101,201500,957,150,186,10,0,0,0,52,0,14,42,357,29,36,1967,21,116,7,150,105,1,9804,2,21,1122,38,17,1050,0,55,336,210,85,0,125,228,57,0,907,561,197,357,336,150,38,0,35,0,16,0,25,161,146,364,364,364,1122,16,33,35,16,17,364,27,14,51,70,4,21,45,0,0,745,41,0,0,0,11,4,38,1051,167,167,0,0,0,0,82,0,0,0,336,51,54,0,0,25,16,36,24,6,0,21041,764,327,34,57,0,0,0,0,0,0,0,0,0,0,0,1083,21,85,94,51,1974,168,10,354,647,1151,172500,191000,42,173100,302600,35075000,1,0,0,17.93,33.0
0,1020,214,37059,1012,876,1147,400005,1013,14,768,0,0,0,0,11,41,105,47,782,41,94,1968,22,0,0,14,0,1,10900,1,0,2255,26,0,2167,0,45,782,498,85,37,376,359,105,0,1480,1012,136,782,782,14,0,0,66,0,0,0,146,562,402,856,856,856,2255,32,26,31,26,35,856,26,0,88,100,178,99,144,0,68,1234,0,0,0,0,0,68,56,1891,411,411,0,0,0,0,134,35,0,0,782,79,28,84,80,34,16,85,61,76,58,19713,1352,506,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,14,201,131,155,1642,208,21,497,892,1180,756700,873800,38,303462,494324,22931359,1,0,0,64.25,469.0
34,852,67,44679,760,647,1193,151036,1062,52,429,132,16,0,18,50,0,62,11,647,46,99,1958,38,52,0,52,52,1,10900,2,166,1564,26,41,1462,22,38,481,181,68,48,65,235,142,0,1276,760,113,647,481,52,20,0,36,0,0,0,63,259,154,603,603,595,1564,22,27,23,19,49,595,0,16,43,39,183,19,63,23,32,832,0,0,0,21,0,8,10,1462,238,223,15,15,0,0,36,12,12,0,481,68,45,0,33,13,12,10,64,30,44,18353,1171,633,10,12,0,0,30,0,0,0,0,0,0,0,0,1062,0,102,111,226,1957,266,31,300,893,1248,438100,521900,31,56500,275100,12850000,1,0,0,35.2,176.0
153,432,72,85341,466,442,1980,454600,1779,311,66,0,0,0,0,0,0,0,8,401,157,25,1954,17,239,10,311,240,1,9509,3,24,898,36,153,720,0,61,377,207,127,6,74,64,157,66,650,466,24,401,377,311,148,0,0,0,89,42,0,228,33,442,442,399,898,38,36,36,38,170,399,0,11,17,69,57,14,137,11,19,650,14,0,0,0,0,0,0,779,129,93,19,19,0,0,0,0,0,0,377,25,0,25,0,0,9,0,40,8,24,41763,552,282,0,311,0,0,0,11,0,0,0,0,0,0,0,898,21,24,0,43,1975,181,0,461,1417,2242,94200,122500,31,351400,638600,209372600,1,0,0,4.92,3.0
0,627,15,19929,774,559,1034,344055,854,17,783,48,0,0,0,59,115,79,41,848,151,33,1969,23,17,0,17,17,1,9602,2,48,1763,26,0,1734,0,0,800,356,6,27,323,519,43,0,1283,774,215,848,800,17,0,9,70,17,0,159,0,480,251,527,527,527,1763,28,26,32,27,0,527,0,53,27,32,82,0,103,41,92,999,11,0,0,0,13,0,12,1586,303,286,0,0,0,0,183,0,0,0,800,205,82,116,27,120,27,51,60,17,10,13506,1160,447,0,17,0,0,0,0,0,0,0,0,0,0,0,1763,71,168,124,125,1750,405,9,521,571,1034,593300,745000,39,269477,394723,2797473,1,0,0,9.93,73.0
133,1482,16,38799,1319,985,1133,245700,955,268,655,28,25,28,0,109,12,0,130,1059,149,137,1959,17,186,54,268,209,1,10400,2,136,2972,38,216,2756,0,83,923,460,203,110,147,662,159,0,2408,1319,334,1059,923,268,112,0,77,0,0,54,46,550,427,968,968,968,2972,67,37,31,55,216,968,0,32,14,83,116,7,152,85,72,2080,0,0,30,21,13,16,92,2902,595,595,0,0,0,0,16,16,16,0,923,104,64,75,41,44,50,120,0,44,38,19822,1973,991,65,117,0,9,0,0,0,0,0,14,46,0,0,2357,85,113,193,282,1958,469,45,631,754,1159,611900,764200,31,193967,284100,63638400,1,0,0,36.24,241.0
1529,937,44,133287,1305,1301,1665,801800,1563,543,412,51,0,0,0,19,7,34,0,1006,62,608,0,18,452,156,543,515,1,8002,2,51,2127,34,1697,339,40,196,955,374,337,0,37,170,546,96,1710,1314,4,1006,955,543,193,0,0,25,13,7,0,417,47,1310,1310,1183,2127,32,62,17,32,1708,1183,0,19,71,158,288,92,169,55,64,1589,0,0,0,0,7,8,0,1889,186,186,0,0,0,0,0,0,0,0,955,48,16,33,0,41,13,16,47,14,23,78144,1549,731,25,446,29,0,10,0,0,0,0,0,0,0,0,2117,24,63,84,120,0,621,30,938,1154,2405,660600,696000,21,595900,994700,503365000,1,0,0,3.57,12.0
50,505,0,57375,630,580,354,324700,239,559,345,0,0,0,0,59,49,51,12,904,23,0,1975,21,351,52,559,453,1,9000,2,0,1483,52,157,1268,13,152,904,216,116,27,73,226,238,75,1297,630,50,904,904,559,356,39,74,16,0,13,38,228,282,580,580,470,1483,21,60,43,25,157,470,0,0,44,45,60,21,116,28,42,1197,13,0,25,0,0,8,0,1372,132,101,31,31,0,0,22,0,0,0,904,193,59,50,20,39,16,18,0,11,58,37209,794,314,7,508,0,11,8,0,0,0,0,0,0,0,0,1483,90,563,93,68,1976,95,112,745,195,636,171500,198800,35,237400,427400,178137400,1,0,0,1.7,6.0
263,852,16,93707,1233,1084,1375,575800,1313,170,302,12,0,0,0,0,22,17,40,484,75,228,1942,18,136,61,170,138,1,10300,3,12,1613,42,308,747,56,537,472,275,156,77,42,297,198,65,1521,1233,149,484,472,170,24,0,33,9,14,1,17,68,62,1084,1084,1045,1613,48,48,32,48,318,1045,0,71,20,91,131,11,116,10,126,1365,41,0,0,31,16,0,22,1575,133,54,79,79,0,0,11,0,0,0,472,47,0,0,12,34,18,0,6,0,69,42119,1325,687,115,37,0,9,0,0,0,0,0,0,0,0,0,1613,15,0,46,79,0,394,76,607,981,1955,471300,500000,22,431800,736700,95796000,1,0,0,28.57,86.0
117,645,25,100274,750,705,1623,481600,1402,285,177,12,0,0,13,0,0,5,6,499,66,133,1959,24,221,78,285,255,1,10300,2,37,1465,39,117,867,0,443,462,246,160,15,71,182,242,8,1167,750,45,499,462,285,126,0,0,0,0,0,0,345,28,668,668,635,1465,54,43,37,54,242,635,0,0,20,53,104,12,98,76,85,1029,0,0,91,10,0,0,10,1393,317,81,216,143,73,0,4,0,0,0,462,17,23,0,9,18,0,25,24,0,21,36886,887,399,124,141,0,0,0,8,0,0,0,0,0,0,0,1383,134,13,98,55,1967,273,0,696,1133,1849,266300,291200,23,406600,611100,127801000,1,0,0,29.37,74.0
91,1496,243,43207,1600,1532,1212,9999,1153,50,984,74,0,0,0,146,48,74,8,1133,411,298,1947,9,14,7,50,35,1,1803,2,99,2863,33,148,1707,0,1047,1034,566,316,116,134,437,197,20,2150,1600,68,1133,1034,50,20,0,28,0,0,0,7,682,141,1512,1512,1405,2863,33,36,28,33,206,1405,0,10,29,63,186,145,293,53,185,1868,1,50,51,56,23,0,15,2566,489,39,322,248,57,17,216,89,56,0,1034,60,169,35,94,27,27,52,86,0,153,19197,1968,984,7,19,0,0,0,26,0,0,0,0,0,0,0,2860,0,65,114,238,1953,570,84,935,935,1396,1131700,1192200,33,9999,121289,-46240004,1,0,0,16.77,183.0
68,664,81,35792,561,561,1134,718800,1129,165,418,0,0,0,0,8,0,138,0,583,246,131,1947,13,128,7,165,137,1,1804,1,0,1128,42,68,640,0,283,583,191,99,16,76,182,231,33,929,561,0,583,583,165,57,41,0,0,0,0,0,155,131,550,550,499,1128,38,57,38,38,68,499,16,26,0,23,63,89,71,35,138,868,0,0,46,0,0,0,0,1047,118,62,56,0,56,0,0,0,0,0,583,117,0,38,59,47,21,30,47,8,8,42954,706,362,128,37,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,70,136,0,400,89,645,1019,1239,389200,413900,44,520400,864300,108112189,1,0,0,24.37,96.0
356,577,63,44356,553,446,775,575500,675,275,258,0,0,0,19,20,9,0,11,570,70,255,1944,26,227,19,275,220,1,8802,2,37,1053,35,380,623,0,49,533,186,103,50,33,128,257,12,924,553,107,570,533,275,87,0,51,20,0,0,34,87,94,430,430,403,1053,30,62,40,31,417,403,17,0,9,51,83,21,102,38,10,876,11,0,0,27,0,11,9,990,82,52,0,0,0,0,7,0,0,0,533,99,46,0,10,56,21,10,33,0,8,42480,648,377,0,204,24,29,0,0,0,0,0,0,0,0,0,1032,19,76,76,20,0,264,0,414,309,1317,195000,212300,30,398200,680300,150925100,1,0,0,4.07,12.0
331,552,32,70324,851,791,988,491200,981,229,302,0,0,0,0,0,0,8,43,550,55,355,0,26,163,9,229,173,1,8802,3,19,1389,28,331,979,66,22,531,191,43,19,129,195,175,7,1156,860,60,550,531,229,86,0,0,39,0,10,0,140,71,800,800,724,1389,30,27,27,30,344,724,18,29,64,59,135,46,184,52,30,1030,30,0,0,0,17,11,0,1341,185,185,0,0,0,0,42,0,0,0,531,10,52,0,21,10,43,0,63,9,18,39366,1034,404,0,200,9,10,10,10,0,0,0,15,0,0,9,1389,0,37,10,44,0,331,0,451,851,1910,371200,415100,25,357157,666900,102614000,1,0,0,13.75,37.0
10,582,63,21635,410,289,1040,201500,882,64,414,0,0,21,0,17,26,17,9,515,224,0,1951,22,33,0,64,64,1,9603,3,37,1002,29,10,934,16,31,478,137,33,48,56,163,49,9,794,410,121,515,478,64,31,0,33,0,0,0,35,76,171,289,289,289,1002,33,29,34,33,10,289,0,0,0,0,39,26,47,0,107,603,0,31,0,40,39,0,0,898,114,97,0,0,0,0,11,0,0,0,478,64,102,56,36,17,33,8,0,0,26,22532,636,354,0,64,0,0,0,0,0,0,0,0,0,0,0,952,0,0,20,236,1722,333,0,274,546,1151,383600,440200,36,181300,225800,-55130821,1,0,0,12.8,59.0
0,924,245,45593,1144,1006,1112,206800,986,181,675,27,0,0,0,145,49,33,43,967,147,26,1960,22,156,8,181,135,1,9603,1,111,2109,43,0,2090,0,8,856,395,115,20,260,596,115,0,1765,1144,138,967,856,181,98,0,40,0,0,0,0,245,255,1006,1006,996,2109,41,43,31,41,0,996,26,0,33,113,118,46,370,81,39,1470,0,0,0,0,0,5,25,1843,195,195,0,0,0,0,46,0,0,0,856,87,112,41,41,10,45,26,43,97,65,22180,1532,580,33,89,0,0,23,0,0,0,0,0,0,0,0,2109,47,116,333,298,1961,475,0,564,663,1154,576700,701300,32,146400,328100,42445000,1,0,0,57.87,386.0
