B03002_003E,B01001_002E,B01001_003E,B19013_001E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B25072_001E,B25092_001E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,state,county,tract,block group,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25085_001E,B09002_001E,B19058_002E,B08007_001E,B08008_001E,B08134_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B11004_002E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19301_001E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25002_001E,B25010_001E,B25015_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25049_001E,B25050_001E,B25051_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25063_001E,B25065_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25082_001E,B25087_001E,B25088_001E,filing_rate,filings
635.0,521.0,0.0,106583.0,645.0,645.0,0.0,843.0,786.0,2246.0,603491.0871767331,2088.0,0.0,645.0,0.0,44.0,0.0,0.0,43.0,34.0,91.0,0.0,742.0,0.0,0.0,2001.0,645.0,19.65913589051736,0.0,0.0,0.0,645.0,0.0,0.0,51.0,13.0,103402.0,4.0,97.0,97.0,985.0,35.2,685.0,85.0,31.0,50.0,645.0,183.0,128.0,22.0,33.0,23.0,393.0,0.0,985.0,912.0,57.0,742.0,645.0,645.0,0.0,0.0,645.0,0.0,16.0,0.0,0.0,12.0,389.0,34.0,0.0,0.0,0.0,855.0,855.0,823.0,985.0,35.5,38.1,34.19188886943892,34.9,778.0,823.0,0.0,32.0,177.0,82.0,134.0,101.0,91.0,52.0,62.0,128.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,16.0,12.0,12.0,0.0,16.0,0.0,12.0,0.0,28.0,103.0,77823.0,958.0,521.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,1.53,645.0,985.0,60.0,174.0,47.0,26.0,645.0,0.0,2001.0,1794.6211804350896,645.0,0.0,2014.0,2005.2034569633893,645.0,258.0,742.0,104.0,645.0,645.0,645.0,645.0,658.0,742.0,645.0,645.0,742.0,645.0,633.0,633.0,645.0,1791.0,2399.0,1334600.0,44.0,645.0,1425300.0,1425300.0,645.0,645.0,24.8,450175.37467917614,780869.4653989156,46355664.92156327,0.0,2294.262845945286,2.26,13.0
839.0,501.0,52.0,221667.0,376.0,29.0,347.0,552.0,547.0,3501.0,907900.0,3250.0,347.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,43.0,102.0,1956.0,29.0,16.7,347.0,215.0,47.0,376.0,347.0,347.0,51.0,13.0,103700.0,1.0,0.0,0.0,1032.0,48.2,912.0,26.0,63.0,73.0,376.0,312.0,255.0,6.0,51.0,21.0,229.0,43.0,825.0,576.0,5.0,376.0,376.0,376.0,347.0,60.0,29.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,0.0,223.0,0.0,564.0,564.0,498.0,1032.0,48.4,67.9,38.9,49.0,943.0,498.0,0.0,87.0,52.0,93.0,54.0,16.0,63.0,40.0,22.0,255.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,147.0,139.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,97921.0,587.0,277.0,376.0,347.0,338.0,9.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,2.74,376.0,1032.0,44.0,29.0,41.0,73.0,376.0,347.0,1956.0,1956.0,376.0,347.0,2001.0,2000.0,376.0,313.0,376.0,0.0,376.0,376.0,376.0,376.0,767.0,376.0,376.0,376.0,376.0,376.0,29.0,29.0,29.0,3059.0,3441.0,91100.0,0.0,29.0,97300.0,97300.0,29.0,29.0,21.9,768800.0,1101600.0,330088200.0,347.0,3263.0,3.03,1.0
968.0,633.0,25.0,161250.0,636.0,392.0,244.0,790.0,775.0,2327.0,1244900.0,2292.0,244.0,392.0,45.0,0.0,0.0,0.0,29.0,35.0,25.0,0.0,722.0,17.0,152.0,2002.0,392.0,16.3,244.0,191.0,16.0,636.0,244.0,244.0,51.0,13.0,101500.0,3.0,86.0,86.0,1186.0,42.1,970.0,43.0,95.0,2.0,636.0,303.0,243.0,13.0,47.0,46.0,312.0,78.0,1042.0,790.0,15.0,722.0,636.0,636.0,244.0,81.0,392.0,0.0,17.0,0.0,12.0,161.0,222.0,47.0,0.0,144.0,0.0,775.0,775.0,697.0,1186.0,45.9,28.6,36.9,45.9,1035.0,697.0,19.0,14.0,35.0,86.0,139.0,77.0,144.0,12.0,46.0,243.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,17.0,0.0,0.0,29.0,47.0,16.0,0.0,11.0,0.0,25.0,132188.0,816.0,445.0,636.0,244.0,203.0,28.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,1.85,636.0,1178.0,55.0,45.0,11.0,0.0,636.0,244.0,2002.0,0.0,636.0,244.0,2013.0,2001.0,636.0,440.0,722.0,17.0,636.0,636.0,636.0,636.0,672.0,722.0,636.0,636.0,722.0,636.0,392.0,392.0,392.0,1915.0,3023.0,920500.0,45.0,392.0,966600.0,966600.0,392.0,392.0,32.2,1089300.0,1616100.0,309120000.0,244.0,2838.0,1.48,7.0
494.0,434.0,36.0,64091.0,482.0,419.0,63.0,605.0,595.0,1621.0,464300.0,1540.0,63.0,419.0,79.0,0.0,0.0,0.0,33.0,0.0,87.0,0.0,561.0,104.0,74.0,1959.0,419.0,21.4,63.0,54.0,17.0,482.0,63.0,46.0,51.0,13.0,102400.0,1.0,79.0,79.0,854.0,32.0,511.0,240.0,47.0,57.0,482.0,118.0,118.0,0.0,0.0,24.0,294.0,73.0,746.0,605.0,10.0,561.0,482.0,482.0,63.0,38.0,419.0,0.0,25.0,0.0,0.0,0.0,55.0,46.0,0.0,116.0,25.0,595.0,595.0,506.0,854.0,31.7,38.2,31.4,31.6,527.0,506.0,0.0,42.0,115.0,27.0,52.0,20.0,26.0,90.0,42.0,118.0,718.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,778.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,25.0,9.0,17.0,48.0,10.0,24.0,0.0,13.0,0.0,81.0,49874.0,691.0,360.0,482.0,63.0,9.0,54.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,1.77,482.0,854.0,46.0,19.0,107.0,110.0,482.0,63.0,1958.0,1945.0,482.0,63.0,2013.0,2004.0,482.0,217.0,561.0,30.0,482.0,482.0,482.0,482.0,605.0,561.0,482.0,482.0,561.0,482.0,419.0,419.0,419.0,1198.0,1871.0,682300.0,79.0,419.0,717800.0,717800.0,419.0,419.0,30.4,419300.0,542800.0,30771042.74226129,63.0,2092.0,1.78,8.0
392.0,301.0,18.0,137586.0,262.0,99.0,163.0,358.0,358.0,1730.0,614400.0,1730.0,163.0,99.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,262.0,70.0,76.0,1948.0,99.0,17.6,163.0,130.0,16.0,262.0,163.0,137.0,51.0,13.0,102400.0,4.0,0.0,0.0,483.0,36.0,392.0,62.0,19.0,10.0,262.0,88.0,77.0,0.0,11.0,21.0,180.0,19.0,421.0,358.0,0.0,262.0,262.0,262.0,163.0,73.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,358.0,358.0,339.0,483.0,41.7,44.57145266117517,30.4,41.7,392.0,339.0,0.0,17.0,31.0,24.0,20.0,31.0,78.0,14.0,36.0,77.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,100399.0,357.0,229.0,262.0,163.0,122.0,9.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,1.84,262.0,483.0,12.0,0.0,15.0,89.0,262.0,163.0,1948.0,1942.0,262.0,163.0,2010.0,2004.0,262.0,196.0,262.0,29.0,262.0,262.0,262.0,262.0,420.0,262.0,262.0,262.0,262.0,262.0,99.0,99.0,99.0,1537.0,1924.0,178400.0,0.0,99.0,189500.0,189500.0,99.0,99.0,20.7,372900.0,763100.0,90523000.0,163.0,1888.0,1.52,2.0
1155.0,777.0,67.0,194417.0,533.0,66.0,467.0,1030.0,1009.0,2488.0766652142593,726300.0,2268.5940823511214,467.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,234.0,81.0,1948.0,66.0,13.9,467.0,306.0,48.0,533.0,467.0,449.0,51.0,13.0,101300.0,5.0,0.0,0.0,1472.0,33.8,1332.0,0.0,62.0,200.0,533.0,331.0,278.0,19.0,34.0,124.0,458.0,15.0,1235.0,1030.0,21.0,533.0,533.0,533.0,467.0,106.0,66.0,0.0,0.0,0.0,18.0,16.0,0.0,16.0,0.0,251.0,15.0,956.0,956.0,939.0,1472.0,31.9,39.9632073298259,38.0,34.7,1387.0,939.0,20.0,95.0,48.0,97.0,76.0,13.0,118.0,73.0,218.0,278.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.0,126.0,109.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,533.0,23.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,74458.0,1054.0,566.0,533.0,467.0,452.0,15.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,2.76,533.0,1472.0,20.0,0.0,30.0,118.0,533.0,467.0,1948.0,1949.0,533.0,467.0,2002.0,1998.0,533.0,420.0,533.0,0.0,533.0,533.0,533.0,533.0,1111.652010176393,533.0,533.0,533.0,533.0,533.0,66.0,66.0,66.0,1870.7325134410378,2616.2345138376904,290834.78140768467,0.0,66.0,309778.4192285324,202380.60212808277,66.0,66.0,26.171222594806082,584600.0,899200.0,338004500.0,467.0,2429.0,1.72,1.0
687.0,570.0,54.0,172417.0,339.0,34.0,305.0,752.0,735.0,2418.4691450514474,716600.0,2164.298370101775,305.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,62.0,16.0,1984.0,34.0,14.2,305.0,150.0,16.0,339.0,305.0,230.0,51.0,13.0,101300.0,2.0,0.0,0.0,1212.0,52.6,715.0,67.0,85.0,373.0,339.0,294.0,224.0,53.0,17.0,173.0,127.0,0.0,989.0,786.0,17.0,339.0,339.0,339.0,305.0,32.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,83.0,0.0,249.0,15.0,754.0,754.0,701.0,1212.0,36.0,42.126977162048306,59.8,35.8,715.0,701.0,14.0,0.0,118.0,165.0,134.0,75.0,181.0,0.0,0.0,224.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,98.0,56.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,51496.0,770.0,437.0,339.0,305.0,288.0,17.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,3.58,339.0,1212.0,84.0,0.0,0.0,60.0,339.0,305.0,1984.0,1984.0,339.0,305.0,2002.0,2000.0,339.0,323.0,339.0,0.0,339.0,339.0,339.0,339.0,764.4139245839857,339.0,339.0,339.0,339.0,339.0,34.0,34.0,34.0,1772.4488502205347,2605.5364366990516,344815.8903028391,0.0,34.0,361297.03057975974,338493.41462808277,34.0,34.0,27.573352427643727,608300.0,852200.0,212705000.0,305.0,2382.312411036542,6.67,1.0
964.0,692.0,19.0,221295.0,389.0,46.0,343.0,713.0,696.0,3415.0220072991506,837500.0,3171.0,343.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,324.0,18.0,1946.0,46.0,17.8,343.0,278.0,76.0,389.0,343.0,254.0,51.0,13.0,101300.0,6.0,17.0,17.0,1362.0,35.9,982.0,0.0,101.0,217.0,389.0,313.0,297.0,0.0,16.0,17.0,304.0,19.0,935.0,728.0,17.0,406.0,389.0,389.0,343.0,65.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,711.0,711.0,658.0,1362.0,36.6,38.52048753475612,43.5,42.1,1062.0,658.0,0.0,86.0,48.0,72.0,44.0,47.0,198.0,16.0,0.0,297.0,847.0,0.0,37.0,0.0,0.0,0.0,24.0,0.0,1304.0,409.0,381.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,60488.0,817.0,432.0,389.0,343.0,343.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,3.5,389.0,1362.0,0.0,0.0,0.0,64.0,389.0,343.0,1946.0,1946.0,389.0,343.0,2005.0,2004.0,389.0,316.0,406.0,0.0,389.0,389.0,389.0,389.0,787.0,406.0,389.0,389.0,406.0,389.0,46.0,46.0,46.0,3007.0,3336.0,141200.0,0.0,46.0,151400.0,151400.0,46.0,46.0,19.1,691400.0,963600.0,276950000.0,343.0,3121.0,3.12,1.0
789.0,525.0,14.0,159167.0,434.0,228.0,206.0,760.0,742.0,1810.0,715800.0,1620.0,206.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,11.0,91.0,2003.0,228.0,21.4,206.0,163.0,0.0,434.0,206.0,151.0,51.0,13.0,101900.0,1.0,0.0,0.0,1051.0,31.6,802.0,48.0,51.0,105.0,434.0,239.0,167.0,40.0,32.0,20.0,303.0,67.0,894.0,760.0,18.0,434.0,434.0,434.0,206.0,63.0,228.0,0.0,10.0,0.0,52.0,59.0,146.0,0.0,0.0,133.0,0.0,730.0,730.0,649.0,1051.0,30.0,26.4,32.0,29.9,860.0,649.0,0.0,34.0,52.0,113.0,85.0,43.0,150.0,81.0,21.0,167.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1009.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,10.0,0.0,6.0,7.0,0.0,9.0,0.0,0.0,0.0,12.0,70272.0,811.0,404.0,434.0,206.0,101.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,2.22,434.0,963.0,8.0,48.0,19.0,0.0,434.0,206.0,2003.0,2002.0,434.0,206.0,2013.0,2006.0,434.0,131.0,434.0,36.0,434.0,434.0,434.0,434.0,670.0,434.0,434.0,434.0,434.0,434.0,228.0,228.0,228.0,1367.0,2333.0,422900.0,0.0,228.0,440300.0,440300.0,228.0,228.0,18.5,539400.0,957500.0,167793000.0,206.0,2806.0,0.42,1.0
825.0,359.0,29.0,224327.0,251.0,85.0,166.0,615.0,605.0,2665.195604268656,934200.0,2490.8299170932996,166.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,26.0,139.0,0.0,85.0,18.3,166.0,138.0,16.0,251.0,166.0,141.0,51.0,13.0,101900.0,3.0,7.0,7.0,873.0,27.9,825.0,0.0,25.0,0.0,251.0,127.0,104.0,0.0,23.0,19.0,290.0,26.0,719.0,615.0,10.0,258.0,251.0,251.0,166.0,18.0,85.0,0.0,0.0,0.0,0.0,13.0,22.0,21.0,0.0,118.0,8.0,594.0,594.0,558.0,873.0,28.3,43.77948508670197,42.11686198750229,28.3,825.0,558.0,5.0,60.0,19.0,36.0,70.0,35.0,154.0,68.0,26.0,104.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,120.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,79929.0,657.0,285.0,251.0,166.0,153.0,13.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,3.48,251.0,873.0,13.0,7.0,17.0,0.0,251.0,166.0,0.0,0.0,251.0,166.0,2010.0,2002.0,251.0,208.0,258.0,6.0,251.0,251.0,251.0,251.0,551.0,258.0,251.0,251.0,258.0,251.0,85.0,85.0,85.0,1556.0,3501.0,219100.0,0.0,85.0,238700.0,238700.0,85.0,85.0,22.3,825000.0,1091700.0,158075200.0,166.0,3298.0,2.47,2.0
221.0,550.0,1.0,54583.0,452.0,233.0,219.0,576.0,548.0,1368.4220289629122,540900.0,1202.8890062967214,219.0,233.0,0.0,0.0,0.0,0.0,30.0,0.0,62.0,11.0,452.0,42.0,70.0,1963.0,233.0,23.6,219.0,123.0,16.0,452.0,219.0,183.0,51.0,13.0,103300.0,1.0,0.0,0.0,1178.0,38.5,221.0,760.0,96.0,60.0,452.0,309.0,209.0,5.0,95.0,149.0,194.0,35.0,932.0,598.0,28.0,452.0,452.0,452.0,219.0,69.0,233.0,0.0,17.0,6.0,0.0,0.0,13.0,21.0,0.0,275.0,97.0,570.0,570.0,506.0,1178.0,34.2,42.0,55.1,34.2,302.0,506.0,0.0,31.0,80.0,116.0,23.0,80.0,34.0,12.0,27.0,209.0,818.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,1150.0,247.0,153.0,0.0,0.0,0.0,0.0,65.0,48.0,48.0,0.0,452.0,67.0,0.0,65.0,10.0,19.0,0.0,22.0,12.0,11.0,32.0,33672.0,785.0,415.0,452.0,219.0,206.0,13.0,0.0,0.0,0.0,219.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,2.61,452.0,1178.0,60.0,21.0,168.0,57.0,452.0,219.0,1963.0,1962.0,452.0,219.0,2004.0,1995.0,452.0,186.0,452.0,5.0,452.0,452.0,452.0,452.0,782.0,452.0,452.0,452.0,452.0,452.0,218.0,218.0,233.0,436.0,2180.0,261800.0,0.0,233.0,292400.0,292400.0,233.0,233.0,32.0,419400.0,662100.0,106771400.0,219.0,978.0,2.06,4.0
341.0,418.0,32.0,105781.0,289.0,83.0,206.0,404.0,387.0,1550.0,647700.0,1375.0,206.0,83.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,303.0,79.0,66.0,1953.0,83.0,23.3,206.0,201.0,36.0,289.0,206.0,156.0,51.0,13.0,100800.0,1.0,14.0,14.0,763.0,35.7,383.0,207.0,146.0,89.0,289.0,196.0,135.0,28.0,33.0,54.0,160.0,60.0,597.0,404.0,17.0,303.0,289.0,289.0,206.0,27.0,83.0,0.0,17.0,0.0,0.0,0.0,35.0,7.0,0.0,179.0,22.0,380.0,380.0,326.0,763.0,35.2,50.5,35.6,35.7,403.0,326.0,39.0,17.0,39.0,22.0,41.0,16.0,46.0,31.0,33.0,135.0,554.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,700.0,124.0,124.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,289.0,17.0,5.0,0.0,18.0,0.0,10.0,0.0,27.0,13.0,0.0,48361.0,455.0,230.0,289.0,206.0,162.0,36.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,2.64,289.0,763.0,23.0,40.0,29.0,24.0,289.0,206.0,1956.0,1947.0,289.0,206.0,2003.0,1998.0,289.0,180.0,303.0,21.0,289.0,289.0,289.0,289.0,565.0,303.0,289.0,289.0,303.0,289.0,73.0,73.0,83.0,1170.177088681578,1685.0,88600.0,0.0,83.0,97000.0,97000.0,83.0,83.0,51.0,501400.0,857600.0,172168828.3600251,206.0,2460.0,6.03,7.0
381.0,443.0,30.0,116750.0,275.0,80.0,195.0,512.0,500.0,1900.0,849700.0,1674.0,195.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,275.0,24.0,35.0,1982.0,80.0,20.9,195.0,163.0,8.0,275.0,195.0,170.0,51.0,13.0,100800.0,2.0,0.0,0.0,855.0,32.1,450.0,237.0,12.0,147.0,275.0,175.0,143.0,4.0,28.0,80.0,222.0,23.0,688.0,512.0,12.0,275.0,275.0,275.0,195.0,27.0,80.0,0.0,0.0,0.0,16.0,18.0,72.0,9.0,0.0,133.0,23.0,490.0,490.0,490.0,855.0,28.3,58.1,40.154219099923004,27.5,528.0,490.0,0.0,7.0,54.0,28.0,76.0,60.0,123.0,48.0,20.0,143.0,570.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,804.0,148.0,72.0,76.0,61.0,7.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,9.0,0.0,9.0,0.0,32.0,0.0,0.0,0.0,0.0,57047.0,583.0,309.0,275.0,195.0,186.0,9.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,3.11,275.0,855.0,27.0,13.0,46.0,15.0,275.0,195.0,1982.0,1981.0,275.0,195.0,2008.0,2005.0,275.0,219.0,275.0,0.0,275.0,275.0,275.0,275.0,657.0,275.0,275.0,275.0,275.0,275.0,60.0,60.0,80.0,1384.8897945409947,2000.0,94200.0,0.0,80.0,109100.0,109100.0,80.0,80.0,21.7,682400.0,986700.0,159265000.0,195.0,3185.0,1.61,1.0
845.0,473.0,0.0,101111.0,636.0,636.0,0.0,1047.0,1047.0,1845.0,454716.51649299555,1802.0,0.0,636.0,0.0,0.0,0.0,0.0,88.0,13.0,15.0,0.0,636.0,0.0,0.0,1995.0,636.0,20.488745745803445,0.0,0.0,0.0,636.0,0.0,0.0,51.0,59.0,491704.0,1.0,0.0,0.0,1289.0,27.8,992.0,94.0,191.0,161.0,636.0,223.0,158.0,0.0,65.0,100.0,302.0,87.0,1139.0,1047.0,0.0,636.0,636.0,636.0,0.0,0.0,636.0,0.0,60.0,0.0,0.0,0.0,128.0,351.0,0.0,150.0,0.0,1047.0,1047.0,1014.0,1289.0,27.0,40.3,29.5,26.2,992.0,1014.0,0.0,15.0,105.0,191.0,164.0,158.0,112.0,14.0,45.0,158.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,60.0,0.0,14.0,0.0,0.0,0.0,15.0,0.0,26.0,18.0,48057.0,1139.0,473.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,2.03,636.0,1289.0,157.0,0.0,0.0,0.0,636.0,0.0,1995.0,1928.1616451301852,636.0,0.0,2016.0,2004.5494181608176,636.0,271.0,636.0,75.0,636.0,636.0,636.0,636.0,929.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,1574.0,2079.0,1119900.0,0.0,636.0,1203700.0,1203700.0,636.0,636.0,24.5,369280.2384280924,547435.5183486687,8637111.02897799,0.0,2220.596462265072,0.82,5.0
898.0,1143.0,69.0,94707.0,847.0,472.0,375.0,1300.0,1227.0,2025.0,444000.0,1841.0,375.0,472.0,0.0,0.0,0.0,0.0,158.0,0.0,15.0,0.0,847.0,0.0,0.0,2002.0,472.0,19.6,375.0,313.0,22.0,847.0,375.0,283.0,51.0,59.0,491704.0,3.0,0.0,0.0,2057.0,30.4,1070.0,100.0,635.0,276.0,847.0,496.0,328.0,55.0,113.0,72.0,623.0,14.0,1716.0,1300.0,73.0,847.0,847.0,847.0,375.0,44.0,472.0,0.0,14.0,13.0,0.0,28.0,504.0,93.0,0.0,466.0,0.0,1227.0,1227.0,1140.0,2057.0,30.5,31.8,30.6,32.4,1138.0,1140.0,11.0,19.0,120.0,42.0,198.0,88.0,195.0,0.0,111.0,328.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.0,394.0,101.0,55.0,33.0,0.0,22.0,14.0,0.0,0.0,0.0,847.0,27.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,23.0,45.0,54741.0,1630.0,943.0,847.0,375.0,64.0,311.0,0.0,0.0,0.0,375.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,2.43,847.0,2057.0,162.0,13.0,47.0,0.0,847.0,375.0,2002.0,1991.0,847.0,375.0,2013.0,2007.0,847.0,516.0,847.0,0.0,847.0,847.0,847.0,847.0,1465.0,847.0,847.0,847.0,847.0,847.0,472.0,472.0,472.0,1621.0,2109.0,869900.0,0.0,472.0,945100.0,945100.0,472.0,472.0,28.8,374700.0,500700.0,165588300.0,375.0,2199.0,1.2,6.0
