GEOID,B03002_003E,B01001_002E,B01001_003E,B19013_001E,B17001_002E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B11009_001E,B16001_002E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B07001_050E,B25106_001E,B25106_003E,B25106_006E,B25072_001E,B25011_002E,B25011_003E,B18101_009E,B25092_001E,B25095_001E,B25119_001E,B25119_002E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,B08013_001E,B08014_001E,B25121_001E,state,county,tract,block group,B25121_002E,B07001_017E,B07001_033E,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B18101_001E,B18101_002E,B18101_003E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25105_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25106_002E,B25106_004E,B08006_001E,B08006_002E,B08006_003E,B08006_008E,B08012_001E,B07001_001E,B25085_001E,B16001_001E,B16001_003E,B09002_001E,B19058_002E,B08006_007E,B08006_009E,B08006_010E,B08007_001E,B08008_001E,B08134_001E,B08141_001E,B08122_001E,B08126_001E,B08128_001E,B08130_001E,B08132_001E,B08136_001E,B08137_001E,B08201_001E,B08202_001E,B08203_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B05002_013E,B05002_014E,B05002_015E,B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B08011_001E,B08105A_001E,B08105B_001E,B08105D_001E,B08141_002E,B08141_003E,B08141_004E,B08141_005E,B08141_006E,B08141_007E,B08202_002E,B08202_003E,B08202_004E,B08202_005E,B08202_006E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B09010_001E,B11004_002E,B11013_001E,B14006_001E,B14006_002E,B14006_003E,B14006_004E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19083_001E,B19301_001E,B23006_002E,B23006_003E,B23006_004E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25110_001E,B25002_001E,B25010_001E,B25011_001E,B25012_001E,B25015_001E,B25031_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25048_001E,B25049_001E,B25050_001E,B25051_001E,B25052_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25062_001E,B25063_001E,B25065_001E,B25066_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25079_001E,B25080_001E,B25082_001E,B25083_001E,B25086_001E,B25087_001E,B25088_001E,filings,filing_rate
510594301011,1139,712,10,139231,,446,42,404,656,656,,,2760,629300,2260,404,42,0,0,0,0,0,0,0,0,486,0,0,1968,,,,,42,,,,18.3,,,,404,276,54,446,404,377,,,,51,59,430101,1,,,,40,40,1443,44.0,1223,7,91,168,446,387,338,0,49,100,349,29,1157,681,0,,,,486,446,446,404,52,42,0,0,0,,0,0,0,17,,,,,,,,,0,,,256,0,,,,656,656,621,,,,,,,,,,,,1443,46.3,-666666666.0,34.8,46.1,1261,,,,,,,,,,,,,,,,,,,,,,,,,621,0,49,73,100,21,27,72,34,20,,338,,,,,,1016,0,0,0,0,0,0,14,1422,300,242,36,36,0,0,8,8,8,0,446,0,0,8,7,25,14,7,0,12,6,,44928.0,,,,913,445,446,404,404,0,0,0,0,404,0,0,0,0,0,0,0,7,,486,3.24,,,446,,1443,45,124,258,42,446,404,1968,1967,446,404,1998,1996,446,390,486,0,446,446,446,446,1032.0,486,,446,446,486,,446,42,42,42,2050,2470,102700.0,0,-666666666.0,42,113500.0,,113500.0,42,42,51.0,556800,701900,,238880100.0,238880100.0,-666666666,-666666666.0,404,2333,1.0,6.67
510594202021,783,876,40,113911,,985,535,450,1411,1341,,,1940,348500,1821,450,535,0,0,0,0,76,0,30,0,985,0,13,1995,,,,,535,,,,21.4,,,,450,403,49,985,450,365,,,,51,59,420202,1,,,,0,0,1776,33.6,941,476,254,209,985,410,285,48,77,99,645,36,1619,1464,70,,,,985,985,985,450,214,535,0,9,0,,0,0,154,646,,,,,,,,,0,,,157,0,,,,1379,1379,1315,,,,,,,,,,,,1776,31.5,34.3,39.3,31.5,998,,,,,,,,,,,,,,,,,,,,,,,,,1315,0,51,101,138,122,64,183,124,53,,285,,,,,,1442,0,0,0,0,0,0,0,1682,63,35,13,13,0,0,0,0,0,0,985,9,8,42,17,13,0,13,11,22,49,,65041.0,,,,1517,737,985,450,13,123,0,44,78,450,0,0,0,0,8,0,0,0,,985,1.8,,,985,,1776,105,52,15,0,985,450,1995,1994,985,450,2013,2006,985,641,985,0,985,985,985,985,1509.0,985,,985,985,985,,985,532,532,535,1632,2025,990900.0,0,-666666666.0,535,1064600.0,,1064600.0,535,535,22.5,309800,387100,148125000.0,,148125000.0,-666666666,-666666666.0,450,2015,18.0,3.5
510594910001,1348,852,32,210208,,576,27,549,968,930,,,-666666666,736800,-666666666,549,27,0,0,0,0,0,0,0,0,589,15,0,1988,,,,,27,,,,16.8,,,,549,439,90,576,549,515,,,,51,59,491000,1,,,,13,13,1815,42.8,1391,51,283,47,576,494,484,0,10,17,436,29,1390,984,38,,,,589,576,576,549,65,27,0,0,0,,20,0,58,163,,,,,,,,,0,,,486,0,,,,936,936,828,,,,,,,,,,,,1815,45.8,23.5,42.0,46.2,1470,,,,,,,,,,,,,,,,,,,,,,,,,828,86,25,26,85,77,62,135,28,49,,484,,,,,,1138,6,0,0,0,0,5,0,1747,432,394,0,0,0,0,6,6,6,0,576,0,6,0,0,0,6,0,7,0,11,,74602.0,,,,1196,526,576,549,538,6,0,0,0,549,0,0,0,0,0,0,0,0,,589,3.15,,,576,,1815,328,0,5,0,576,549,1989,1989,576,549,2002,2003,576,429,589,0,576,576,576,576,1398.0,589,,576,576,589,,576,9,9,27,-666666666,-666666666,,0,-666666666.0,27,,,,27,27,-666666666.0,611500,904200,524178000.0,,524178000.0,-666666666,-666666666.0,549,3191,1.0,2.5
510594705002,1769,1334,90,217344,,800,155,645,1110,1013,,,3501,921900,3501,645,155,55,0,45,0,0,0,0,0,981,14,14,1968,,,,,155,,,,12.9,,,,645,464,201,800,645,549,,,,51,59,470500,2,,,,181,181,2392,42.4,1769,11,467,0,800,674,611,27,36,90,435,104,1798,1110,97,,,,981,800,800,645,77,155,0,0,0,,15,0,90,14,,,,,,,,,45,,,629,0,,,,998,998,867,,,,,,,,,,,,2392,45.5,-666666666.0,35.5,45.5,1914,,,,,,,,,,,,,,,,,,,,,,,,,867,21,78,0,118,225,67,114,23,73,,611,,,,,,1565,0,0,0,0,0,0,0,2245,482,394,0,0,0,0,0,0,0,0,800,0,49,15,0,32,0,0,0,0,0,,106537.0,,,,1332,799,800,645,355,290,0,0,0,645,0,0,0,0,0,0,0,0,,981,2.99,,,800,,2392,140,172,386,136,800,645,1969,1970,800,645,2008,2005,800,485,981,0,800,800,800,800,1741.0,981,,800,800,981,,800,91,91,155,3501,3501,340600.0,55,,155,367500.0,367500.0,367500.0,155,155,19.8,803700,1289900,,736645000.0,736645000.0,-666666666,,645,2953,1.0,1.18
515102002022,590,328,29,211750,,299,32,267,381,376,,,3501,853300,3501,267,32,0,0,33,0,0,0,0,5,351,0,6,1974,,,,,32,,,,18.5,,,,267,217,66,299,267,254,,,,51,510,200202,2,,,,52,52,753,49.2,708,15,17,118,299,224,200,19,5,27,220,23,621,381,5,,,,351,299,299,267,61,32,0,0,0,,0,6,22,76,,,,,,,,,33,,,159,5,,,,361,361,320,,,,,,,,,,,,753,49.8,60.5,39.1,52.5,721,,,,,,,,,,,,,,,,,,,,,,,,,320,0,5,33,43,49,19,39,38,17,,200,,,,,,572,0,0,0,0,0,0,0,700,120,74,46,46,0,0,0,0,0,0,299,6,5,6,0,0,10,5,0,4,0,,90616.0,,,,466,213,299,267,173,94,0,0,0,267,6,0,0,0,0,0,0,0,,351,2.52,,,299,,753,39,54,106,42,299,267,1974,1972,299,267,2008,2006,299,269,351,0,299,299,299,299,578.0,351,,299,299,351,,299,27,27,32,2575,3501,78400.0,0,-666666666.0,32,82200.0,82200.0,82200.0,32,32,51.0,624200,1113100,,233019700.0,233019700.0,-666666666,,267,3324,2.0,4.55
515102006001,398,245,12,133056,,184,0,184,388,388,,,-666666666,627500,-666666666,184,0,0,0,0,22,0,0,0,8,206,23,12,1956,,,,,0,,,,20.6,,,,184,131,21,184,184,152,,,,51,510,200600,1,,,,22,22,608,43.5,471,113,20,77,184,162,114,18,30,171,143,0,498,400,0,,,,206,184,184,184,11,0,0,0,0,,22,18,0,0,,,,,,,,,22,,,110,8,,,,400,400,368,,,,,,,,,,,,608,40.0,52.5,-666666666.0,39.3,471,,,,,,,,,,,,,,,,,,,,,,,,,368,20,0,23,49,80,8,54,4,54,,114,,,,,,478,0,0,1,0,0,0,0,586,88,88,0,0,0,0,0,0,0,0,184,0,0,0,8,0,0,4,0,8,23,,44265.0,,,,349,171,184,184,175,9,0,0,0,184,0,0,0,8,0,0,0,0,,206,3.27,,,184,,602,9,2,8,112,184,184,1955,1955,184,184,2007,2007,184,133,206,0,184,184,184,184,464.0,206,,184,184,206,,184,0,0,0,-666666666,-666666666,-666666666.0,0,-666666666.0,0,-666666666.0,-666666666.0,-666666666.0,0,0,-666666666.0,514700,740200,166733000.0,,166733000.0,-666666666,,184,2519,3.0,42.86
515102006002,688,939,137,132143,,632,216,416,1111,1061,,,1357,502800,1357,416,216,0,0,0,0,0,9,13,0,699,29,3,1980,,,,,216,,,,20.1,,,,416,332,90,632,416,306,,,,51,510,200600,2,,,,67,67,1746,35.1,887,542,213,252,632,348,302,24,22,360,305,37,1386,1143,50,,,,699,632,632,416,123,216,0,0,0,,0,0,83,178,,,,,,,,,0,,,318,0,,,,1059,1059,1036,,,,,,,,,,,,1746,35.0,35.3,41.0,39.0,938,,,,,,,,,,,,,,,,,,,,,,,,,1036,18,135,8,145,98,152,158,66,40,,302,,,,,,1334,32,0,0,0,0,0,22,1601,223,141,71,54,17,0,26,0,0,0,632,19,0,0,10,41,8,13,30,0,34,,59153.0,,,,1215,607,632,416,40,365,11,0,0,416,0,0,17,0,0,0,0,0,,699,2.76,,,632,,1746,93,34,172,107,632,416,1983,1988,632,416,2008,2007,632,459,699,56,632,632,632,632,1108.0,699,,632,632,699,,632,191,191,216,1174,1579,285500.0,0,-666666666.0,216,303400.0,,,216,216,22.7,383900,649700,201983500.0,,201983500.0,-666666666,-666666666.0,416,2590,7.0,2.71
515102006003,239,372,4,113889,,228,32,196,378,350,,,1432,361300,1182,196,32,0,0,0,0,0,8,0,59,250,49,6,1956,,,,,32,,,,18.5,,,,196,166,39,228,196,119,,,,51,510,200600,3,,,,22,22,668,32.6,261,200,149,44,228,157,90,18,49,52,191,12,480,378,28,,,,250,228,228,196,23,32,0,0,0,,0,0,9,1,,,,,,,,,0,,,110,59,,,,350,350,245,,,,,,,,,,,,668,43.4,13.6,36.5,36.7,297,,,,,,,,,,,,,,,,,,,,,,,,,245,0,0,11,21,48,53,25,0,14,,90,,,,,,452,0,0,0,0,0,0,0,632,152,151,0,0,0,0,0,0,0,0,228,0,0,0,22,8,0,0,0,0,4,,50214.0,,,,421,200,228,196,33,163,0,0,0,196,0,0,0,0,0,18,0,0,,250,2.93,,,228,,668,67,0,4,114,228,196,1957,1957,228,196,2006,2007,228,139,250,0,228,228,228,228,445.0,250,,228,228,250,,228,32,32,32,875,2056,47500.0,0,-666666666.0,32,52700.0,52700.0,52700.0,32,32,25.6,315100,414300,,66390000.0,66390000.0,-666666666,-666666666.0,196,2625,4.0,15.38
515102008011,820,672,48,166250,,476,108,368,720,697,,,1734,913400,1367,368,108,0,4,15,0,12,14,32,9,507,64,39,1959,,,,,108,,,,18.9,,,,368,300,70,476,368,335,,,,51,510,200801,1,,,,31,31,1394,40.9,1042,157,24,382,476,372,294,19,59,114,253,38,1068,742,23,,,,507,476,476,368,70,108,0,0,0,,13,0,14,13,,,,,,,,,15,,,379,32,,,,719,719,685,,,,,,,,,,,,1394,41.8,45.4,44.2,48.4,1053,,,,,,,,,,,,,,,,,,,,,,,,,685,0,10,77,140,76,44,140,25,25,,294,,,,,,966,4,28,0,0,0,0,0,1278,288,180,108,98,0,10,9,0,0,0,476,4,11,18,7,0,13,4,15,32,0,,89159.0,,,,857,422,476,368,368,0,0,0,0,368,0,4,0,0,0,0,0,0,,507,2.91,,,476,,1384,15,67,122,160,476,368,1960,1958,476,368,2006,2003,476,265,507,4,476,476,476,476,921.0,507,,476,476,507,,476,108,108,108,1279,1455,148100.0,4,,108,164300.0,,164300.0,108,108,42.8,722200,1230800,382021000.0,382021000.0,382021000.0,-666666666,,368,3385,7.0,6.8
515102003023,184,460,13,64527,,290,281,9,681,664,,,2128,-666666666,1839,9,281,0,0,0,0,37,18,69,0,313,0,15,1961,,,,,281,,,,-666666666.0,,,,9,9,0,290,9,9,,,,51,510,200302,3,,,,23,23,1100,34.2,460,233,118,535,290,223,166,26,31,239,190,0,884,720,17,,,,313,290,290,9,0,281,0,10,0,,0,0,0,0,,,,,,,,,0,,,215,23,,,,703,703,695,,,,,,,,,,,,1100,34.3,36.0,29.4,34.3,468,,,,,,,,,,,,,,,,,,,,,,,,,695,0,19,139,152,34,57,157,69,26,,166,,,,,,782,0,37,0,0,0,0,9,1033,158,60,82,82,0,0,0,0,0,0,290,10,0,0,0,9,32,0,18,0,31,,23888.0,,,,858,410,290,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,,313,3.79,,,290,,1100,36,58,71,133,290,9,1963,-666666666,290,9,2013,-666666666,290,258,313,0,290,290,290,290,,313,,290,290,313,,290,281,281,281,1670,2025,524500.0,0,-666666666.0,281,580400.0,,580400.0,281,281,36.8,-666666666,-666666666,,,,-666666666,-666666666.0,9,-666666666,48.0,17.39
515102003022,287,1107,73,92308,,420,382,38,1321,1294,,,1981,-666666666,1865,38,382,40,0,0,0,13,0,40,41,484,0,0,1967,,,,,382,,,,17.3,,,,38,38,8,420,38,38,,,,51,510,200302,2,,,,64,64,2024,32.1,552,678,260,728,420,326,145,61,120,423,208,11,1584,1321,27,,,,484,420,420,38,0,382,0,0,0,,16,0,18,17,,,,,,,,,0,,,403,173,,,,1294,1294,1223,,,,,,,,,,,,2024,31.7,42.7,45.7,33.5,849,,,,,,,,,,,,,,,,,,,,,,,,,1223,0,72,96,305,134,134,260,30,24,,145,,,,,,1274,0,0,29,0,0,0,0,1858,326,71,192,192,0,0,54,0,0,0,420,0,0,0,54,0,0,49,28,16,0,,24242.0,,,,1558,793,420,38,38,0,0,0,0,38,0,0,0,0,0,0,0,0,,484,4.82,,,420,,2024,0,85,318,30,420,38,1967,1971,420,38,2014,1989,420,293,484,28,420,420,420,420,826.0,484,,420,420,484,,420,382,382,382,1634,2146,705800.0,40,,382,757800.0,,757800.0,382,382,28.2,273800,618100,,16500000.0,16500000.0,-666666666,-666666666.0,38,1988,98.0,25.72
510594301012,846,582,87,159583,,439,24,415,689,660,,,-666666666,634400,-666666666,415,24,0,0,0,0,7,0,0,8,461,0,0,1977,,,,,24,,,,17.8,,,,415,333,71,439,415,376,,,,51,59,430101,2,,,,22,22,1294,43.9,959,0,196,123,439,349,301,0,48,48,311,56,1052,689,29,,,,461,439,439,415,68,24,0,0,0,,0,11,10,0,,,,,,,,,0,,,321,8,,,,660,660,628,,,,,,,,,,,,1294,48.7,-666666666.0,43.0,52.6,1088,,,,,,,,,,,,,,,,,,,,,,,,,628,8,31,40,42,59,79,79,61,59,,301,,,,,,904,13,0,0,0,0,0,0,1165,192,136,0,0,0,0,0,0,0,0,439,0,0,0,0,0,14,0,12,16,6,,65187.0,,,,794,374,439,415,415,0,0,0,0,415,0,0,0,0,0,0,0,0,,461,2.95,,,439,,1294,105,328,7,0,439,415,1976,1977,439,415,2004,2004,439,397,461,0,439,439,439,439,972.0,461,,439,439,461,,439,17,17,24,-666666666,-666666666,,0,-666666666.0,24,,,,24,24,-666666666.0,564800,703900,,260910000.0,260910000.0,-666666666,-666666666.0,415,2750,2.0,8.0
515102001021,188,348,30,57250,,224,224,0,431,379,,,1677,-666666666,1571,0,224,25,0,0,0,0,10,16,5,249,0,0,1968,,,,,224,,,,-666666666.0,,,,0,0,0,224,0,0,,,,51,510,200102,1,,,,25,25,738,31.0,365,177,130,283,224,168,124,23,21,42,78,0,525,431,52,,,,249,224,224,0,0,224,0,26,0,,10,0,0,6,,,,,,,,,0,,,228,26,,,,379,379,379,,,,,,,,,,,,738,33.7,40.2,15.1,30.9,423,,,,,,,,,,,,,,,,,,,,,,,,,379,0,23,39,52,61,27,53,26,36,,124,,,,,,441,27,16,0,26,10,0,11,701,191,88,28,20,8,0,26,26,0,0,224,26,0,22,0,11,0,28,0,16,10,,22430.0,,,,514,260,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,249,3.29,,,224,,738,25,56,129,23,224,0,1969,-666666666,224,0,2014,-666666666,224,191,249,0,224,224,224,224,371.0,249,,224,224,249,,224,224,224,224,1366,1807,337300.0,25,,224,369900.0,,369900.0,224,224,35.5,-666666666,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,0,-666666666,68.0,30.77
515102001034,302,460,0,54453,,686,500,186,868,841,,,1657,217700,1457,186,500,27,58,0,28,57,83,52,0,826,11,24,1975,,,,,500,,,,22.9,,,,186,172,48,686,186,155,,,,51,510,200103,4,,,,140,140,1278,34.6,363,738,137,97,686,243,169,0,74,91,316,38,1125,891,27,,,,826,686,686,186,96,500,0,10,0,,0,0,150,168,,,,,,,,,28,,,185,10,,,,840,840,840,,,,,,,,,,,,1278,52.9,32.4,31.3,49.6,367,,,,,,,,,,,,,,,,,,,,,,,,,840,12,0,47,45,55,43,245,55,43,,169,,,,,,1039,0,0,0,0,0,0,0,1278,185,70,0,0,0,0,0,0,0,0,686,10,0,49,9,47,5,30,25,118,103,,40840.0,,,,1013,401,686,186,49,48,0,0,0,186,0,0,0,0,0,0,0,0,,826,1.83,,,686,,1258,12,180,268,13,686,186,1977,1967,686,186,2012,2012,686,217,826,104,686,686,686,686,829.0,826,,686,686,826,,686,500,500,500,1242,1924,782700.0,85,133400.0,500,805400.0,,805400.0,500,500,37.1,142600,421200,,,,-666666666,,186,2114,63.0,15.48
515102001032,198,1696,100,46080,,961,828,133,2084,1991,,,1603,197900,1534,133,828,0,0,0,0,152,46,111,26,1051,18,0,1969,,,,,828,,,,24.6,,,,133,98,0,961,133,40,,,,51,510,200103,2,,,,90,90,3103,31.8,198,1849,95,891,961,484,229,85,170,657,124,0,2458,2084,93,,,,1051,961,961,133,40,828,0,0,0,,0,27,28,0,,,,,,,,,0,,,693,86,,,,1977,1977,1879,,,,,,,,,,,,3103,35.1,36.5,31.2,35.1,617,,,,,,,,,,,,,,,,,,,,,,,,,1879,0,14,82,291,109,28,600,220,80,,229,,,,,,1984,0,65,0,22,0,54,0,2871,461,90,190,190,0,0,68,37,19,0,961,5,18,29,146,83,48,0,107,103,75,,18443.0,,,,2390,1439,961,133,0,0,0,11,5,133,0,0,0,0,0,0,0,0,,1051,3.23,,,961,,3103,132,285,489,72,961,133,1969,1967,961,133,2013,2011,961,723,1051,53,961,961,961,961,1300.0,1051,,961,961,1051,,961,828,828,828,1232,1767,1179600.0,0,-666666666.0,828,1259300.0,,,828,828,42.7,163000,231100,,,28750000.0,-666666666,-666666666.0,133,1418,33.0,4.39
515102001031,841,645,34,177917,,429,72,357,662,662,,,2763,581000,2684,357,72,0,0,0,0,0,0,40,0,440,0,0,1972,,,,,72,,,,15.1,,,,357,285,81,429,357,357,,,,51,510,200103,1,,,,11,11,1166,49.2,905,64,97,96,429,343,249,48,46,31,375,30,1013,662,0,,,,440,429,429,357,74,72,0,0,0,,18,0,29,0,,,,,,,,,0,,,153,0,,,,662,662,574,,,,,,,19940.0,,,,,1166,50.4,51.6,22.0,50.3,949,,,,,,,,,,,,,,,,,,,,,,,,,574,0,21,25,0,125,51,132,21,19,,249,,,,,,901,0,0,0,0,0,0,0,1093,80,80,0,0,0,0,17,0,0,0,429,17,0,0,0,0,0,0,0,0,0,,74038.0,,,,805,453,429,357,221,136,0,0,0,357,0,0,0,0,0,0,0,0,,440,2.72,,,429,,1166,93,98,11,191,429,357,1972,1970,429,357,2003,2000,429,205,440,0,429,429,429,429,766.0,440,,429,429,440,,429,72,72,72,-666666666,2842,161700.0,0,-666666666.0,72,186600.0,186600.0,186600.0,72,72,41.0,472800,693200,,199355000.0,199355000.0,-666666666,-666666666.0,357,2307,1.0,1.09
515102012032,74,314,0,61167,,240,153,87,425,425,,,1504,-666666666,1504,87,153,37,0,0,0,0,0,34,33,277,0,70,1978,,,,,153,,,,19.2,,,,87,87,10,240,87,87,,,,51,510,201203,2,,,,37,37,738,33.4,204,174,0,457,240,165,85,30,50,44,21,0,552,425,0,,,,277,240,240,87,19,153,0,0,0,,0,16,11,59,,,,,,,,,0,,,228,33,,,,425,425,425,,,,,,,,,,,,738,33.1,33.7,-666666666.0,60.3,204,,,,,,,,,,,,,,,,,,,,,,,,,425,0,0,54,23,104,0,109,0,44,,85,,,,,,510,0,30,78,0,0,0,0,667,157,32,74,32,0,42,73,23,23,23,240,0,0,23,0,0,33,16,0,34,0,,32017.0,,,,533,314,240,87,0,87,0,0,0,87,0,0,0,0,0,0,0,0,,277,3.08,,,240,,738,42,63,0,16,240,87,1980,1991,240,87,2012,1998,240,94,277,30,240,240,240,240,279.0,277,,240,240,277,,240,153,153,153,1185,1789,215200.0,37,,153,229400.0,,229400.0,153,153,28.8,-666666666,-666666666,,49660000.0,49660000.0,-666666666,-666666666.0,87,2382,90.0,74.38
515102012031,508,1472,223,50850,,897,837,60,1434,1434,,,1488,587000,1382,60,837,0,24,0,0,62,114,0,0,947,88,58,1969,,,,,837,,,,18.9,,,,60,31,0,897,60,41,,,,51,510,201203,1,,,,50,50,2718,29.9,1579,481,0,1709,897,475,291,68,116,356,354,52,1978,1434,0,,,,947,897,897,60,14,837,0,177,0,,0,0,102,151,,,,,,,,,0,,,608,168,,,,1434,1434,1419,,,,,,,,,,,,2718,29.8,34.7,-666666666.0,30.0,1599,,,,,,,,,,,,,,,,,,,,,,,,,1419,45,0,47,267,176,45,195,72,0,,291,,,,,,1829,0,43,269,0,37,0,0,2359,420,29,391,293,72,26,200,79,79,0,897,197,0,0,74,32,80,0,0,57,119,,22606.0,,,,1944,931,897,60,0,60,0,0,0,60,14,0,0,0,0,0,0,0,,947,3.03,,,897,,2718,103,89,254,102,897,60,1970,1986,897,60,2013,1991,897,410,947,59,897,897,897,897,861.0,947,,897,897,947,,897,821,821,837,1118,1662,1058600.0,24,,837,1141500.0,1141500.0,,837,837,36.3,-666666666,668500,,26954900.0,,-666666666,-666666666.0,60,-666666666,79.0,9.8
515102012041,652,1223,63,90221,,968,639,329,1609,1609,,,1934,504100,1712,329,639,34,0,0,0,11,39,103,28,1002,172,96,1965,,,,,639,,,,24.3,,,,329,273,8,968,329,264,,,,51,510,201204,1,,,,34,34,2247,36.2,893,555,256,850,968,445,323,12,110,231,418,27,1926,1620,0,,,,1002,968,968,329,125,639,0,5,20,,233,25,40,114,,,,,,,,,0,,,328,52,,,,1597,1597,1517,,,,,,,,,,,,2247,35.2,31.5,35.5,36.0,946,,,,,,,,,,,,,,,,,,,,,,,,,1517,14,92,52,269,176,147,307,39,162,,323,,,,,,1716,17,20,70,0,0,48,40,2091,180,114,66,66,0,0,47,7,0,0,968,40,33,7,45,10,28,68,32,0,27,,46747.0,,,,1779,1021,968,329,29,269,0,0,0,329,0,0,0,0,0,0,0,0,,1002,2.32,,,968,,2247,22,0,148,152,968,329,1966,1950,968,329,2013,2011,968,452,1002,155,968,968,968,968,1130.0,1002,,968,968,1002,,968,629,629,639,1205,2331,1109400.0,34,,639,1163800.0,,1163800.0,639,639,27.1,424000,638500,155681000.0,,155681000.0,-666666666,-666666666.0,329,2067,5.0,1.62
515102018012,2716,1596,128,168790,,1756,647,1109,2499,2475,,,1779,666100,1701,1109,647,0,0,0,0,23,14,79,13,1756,455,85,1992,,,,,647,,,,20.3,,,,1109,993,153,1756,1109,1091,,,,51,510,201801,2,,,,0,0,3537,41.5,2812,328,85,320,1756,921,810,51,60,147,1231,67,3086,2608,24,,,,1756,1756,1756,1109,411,647,0,13,11,,20,160,434,318,,,,,,,,,0,,,451,13,,,,2571,2571,2336,,,,,,,,,,,,3537,43.9,37.8,35.1,43.7,2879,,,,,,,,,,,,,,,,,,,,,,,,,2336,0,48,71,369,414,168,357,107,105,,810,,,,,,3006,0,0,0,0,0,0,0,3256,170,98,72,72,0,0,13,0,0,0,1756,24,0,16,14,0,21,14,0,11,99,,92209.0,,,,2762,1283,1756,1109,28,791,95,0,85,1109,0,0,0,16,0,0,0,0,,1756,2.01,,,1756,,3537,127,61,21,75,1756,1109,1992,1997,1756,1109,2012,2011,1756,816,1756,100,1756,1756,1756,1756,2685.0,1756,,1756,1756,1756,,1756,647,647,647,1386,2763,1301100.0,0,-666666666.0,647,1387000.0,,1387000.0,647,647,21.6,542800,825700,709962600.0,,709962600.0,-666666666,-666666666.0,1109,3104,54.0,4.22
515102018013,893,617,19,121477,,840,283,557,834,816,,,1809,419300,1809,557,283,13,0,0,0,19,6,22,0,975,225,0,1971,,,,,283,,,,22.5,,,,557,419,0,840,557,557,,,,51,510,201801,3,,,,135,135,1146,41.0,915,39,148,22,840,246,187,59,0,0,403,108,1092,867,18,,,,975,840,840,557,433,283,0,0,0,,0,23,84,57,,,,,,,,,0,,,54,0,,,,849,849,731,,,,,,,,,,,,1146,41.8,-666666666.0,33.5,42.5,959,,,,,,,,,,,,,,,,,,,,,,,,,731,0,21,74,128,130,90,119,0,54,,187,,,,,,1046,0,0,0,0,0,0,0,1106,14,14,0,0,0,0,0,0,0,0,840,0,0,0,0,9,14,0,0,20,6,,105087.0,,,,918,487,840,557,0,134,0,0,184,557,0,0,0,0,0,0,0,0,,975,1.36,,,840,,1146,141,207,188,50,840,557,1972,1975,840,557,2012,2010,840,124,975,0,840,840,840,840,1076.0,975,,840,840,975,,840,271,271,283,1639,1978,520600.0,13,,283,538300.0,,538300.0,283,283,19.4,349900,634200,277890000.0,277890000.0,277890000.0,-666666666,-666666666.0,557,2278,4.0,2.05
