id,name,parent_location,year,type,filings,filing_rate
510594901011,"Fairfax County, Virginia, 490101, 1",Fairfax County,2018,observed,1.0,1.54
510594901012,"Fairfax County, Virginia, 490101, 2",Fairfax County,2018,observed,8.0,1.58
510594901013,"Fairfax County, Virginia, 490101, 3",Fairfax County,2018,observed,2.0,8.7
510594901031,"Fairfax County, Virginia, 490103, 1",Fairfax County,2018,observed,3.0,10.0
510594901032,"Fairfax County, Virginia, 490103, 2",Fairfax County,2018,observed,12.0,5.43
510594901033,"Fairfax County, Virginia, 490103, 3",Fairfax County,2018,observed,2.0,1.98
510594901034,"Fairfax County, Virginia, 490103, 4",Fairfax County,2018,observed,5.0,26.32
510594905011,"Fairfax County, Virginia, 490501, 1",Fairfax County,2018,observed,48.0,7.52
510594905012,"Fairfax County, Virginia, 490501, 2",Fairfax County,2018,observed,5.0,12.82
510594905022,"Fairfax County, Virginia, 490502, 2",Fairfax County,2018,observed,1.0,5.0
510594905023,"Fairfax County, Virginia, 490502, 3",Fairfax County,2018,observed,4.0,2.99
510594910001,"Fairfax County, Virginia, 491000, 1",Fairfax County,2018,observed,1.0,2.5
510594911021,"Fairfax County, Virginia, 491102, 1",Fairfax County,2018,observed,1.0,1.08
510594911022,"Fairfax County, Virginia, 491102, 2",Fairfax County,2018,observed,3.0,33.33
510594911031,"Fairfax County, Virginia, 491103, 1",Fairfax County,2018,observed,9.0,10.98
510594911032,"Fairfax County, Virginia, 491103, 2",Fairfax County,2018,observed,2.0,0.82
510594911033,"Fairfax County, Virginia, 491103, 3",Fairfax County,2018,observed,1.0,1.28
510594911034,"Fairfax County, Virginia, 491103, 4",Fairfax County,2018,observed,1.0,1.27
510594912011,"Fairfax County, Virginia, 491201, 1",Fairfax County,2018,observed,2.0,2.27
510594912012,"Fairfax County, Virginia, 491201, 2",Fairfax County,2018,observed,2.0,1.96
510594912013,"Fairfax County, Virginia, 491201, 3",Fairfax County,2018,observed,10.0,1.92
510594912014,"Fairfax County, Virginia, 491201, 4",Fairfax County,2018,observed,1.0,25.0
510594912021,"Fairfax County, Virginia, 491202, 1",Fairfax County,2018,observed,43.0,5.64
510594913011,"Fairfax County, Virginia, 491301, 1",Fairfax County,2018,observed,1.0,2.78
510594913012,"Fairfax County, Virginia, 491301, 2",Fairfax County,2018,observed,6.0,7.59
510594913013,"Fairfax County, Virginia, 491301, 3",Fairfax County,2018,observed,3.0,5.0
510594913014,"Fairfax County, Virginia, 491301, 4",Fairfax County,2018,observed,22.0,4.52
510594913021,"Fairfax County, Virginia, 491302, 1",Fairfax County,2018,observed,13.0,1.98
510594913022,"Fairfax County, Virginia, 491302, 2",Fairfax County,2018,observed,1.0,4.0
510594913031,"Fairfax County, Virginia, 491303, 1",Fairfax County,2018,observed,3.0,1.53
510594913032,"Fairfax County, Virginia, 491303, 2",Fairfax County,2018,observed,8.0,1.77
510594914011,"Fairfax County, Virginia, 491401, 1",Fairfax County,2018,observed,10.0,4.95
510594914012,"Fairfax County, Virginia, 491401, 2",Fairfax County,2018,observed,2.0,2.5
510594914013,"Fairfax County, Virginia, 491401, 3",Fairfax County,2018,observed,16.0,7.21
510594914014,"Fairfax County, Virginia, 491401, 4",Fairfax County,2018,observed,1.0,0.98
510594914021,"Fairfax County, Virginia, 491402, 1",Fairfax County,2018,observed,8.0,4.82
510594914022,"Fairfax County, Virginia, 491402, 2",Fairfax County,2018,observed,3.0,2.44
510594914031,"Fairfax County, Virginia, 491403, 1",Fairfax County,2018,observed,4.0,4.3
510594914032,"Fairfax County, Virginia, 491403, 2",Fairfax County,2018,observed,1.0,2.22
510594914041,"Fairfax County, Virginia, 491404, 1",Fairfax County,2018,observed,2.0,9.52
510594914042,"Fairfax County, Virginia, 491404, 2",Fairfax County,2018,observed,5.0,4.46
510594915011,"Fairfax County, Virginia, 491501, 1",Fairfax County,2018,observed,8.0,6.25
510594915012,"Fairfax County, Virginia, 491501, 2",Fairfax County,2018,observed,6.0,2.05
510594915013,"Fairfax County, Virginia, 491501, 3",Fairfax County,2018,observed,1.0,0.48
510594915022,"Fairfax County, Virginia, 491502, 2",Fairfax County,2018,observed,1.0,3.23
510594915023,"Fairfax County, Virginia, 491502, 3",Fairfax County,2018,observed,5.0,31.25
510594916011,"Fairfax County, Virginia, 491601, 1",Fairfax County,2018,observed,21.0,6.21
510594916012,"Fairfax County, Virginia, 491601, 2",Fairfax County,2018,observed,4.0,2.34
510594916013,"Fairfax County, Virginia, 491601, 3",Fairfax County,2018,observed,2.0,8.0
510594916021,"Fairfax County, Virginia, 491602, 1",Fairfax County,2018,observed,4.0,2.31
510594916022,"Fairfax County, Virginia, 491602, 2",Fairfax County,2018,observed,8.0,10.53
510594917011,"Fairfax County, Virginia, 491701, 1",Fairfax County,2018,observed,10.0,4.69
510594917012,"Fairfax County, Virginia, 491701, 2",Fairfax County,2018,observed,18.0,4.33
510594917013,"Fairfax County, Virginia, 491701, 3",Fairfax County,2018,observed,1.0,0.76
510594917021,"Fairfax County, Virginia, 491702, 1",Fairfax County,2018,observed,64.0,9.57
510594917022,"Fairfax County, Virginia, 491702, 2",Fairfax County,2018,observed,51.0,7.88
510594917023,"Fairfax County, Virginia, 491702, 3",Fairfax County,2018,observed,2.0,0.93
510594917024,"Fairfax County, Virginia, 491702, 4",Fairfax County,2018,observed,1.0,0.78
510594917025,"Fairfax County, Virginia, 491702, 5",Fairfax County,2018,observed,95.0,16.05
510594917031,"Fairfax County, Virginia, 491703, 1",Fairfax County,2018,observed,31.0,2.6
510594917032,"Fairfax County, Virginia, 491703, 2",Fairfax County,2018,observed,5.0,2.06
510594917033,"Fairfax County, Virginia, 491703, 3",Fairfax County,2018,observed,49.0,6.95
510594917041,"Fairfax County, Virginia, 491704, 1",Fairfax County,2018,observed,5.0,0.82
510594917042,"Fairfax County, Virginia, 491704, 2",Fairfax County,2018,observed,3.0,2.13
510594917043,"Fairfax County, Virginia, 491704, 3",Fairfax County,2018,observed,6.0,1.2
510594917051,"Fairfax County, Virginia, 491705, 1",Fairfax County,2018,observed,1.0,1.04
510594918011,"Fairfax County, Virginia, 491801, 1",Fairfax County,2018,observed,30.0,6.15
510594918012,"Fairfax County, Virginia, 491801, 2",Fairfax County,2018,observed,3.0,2.94
510594918021,"Fairfax County, Virginia, 491802, 1",Fairfax County,2018,observed,3.0,1.83
510594918031,"Fairfax County, Virginia, 491803, 1",Fairfax County,2018,observed,52.0,10.22
510594918033,"Fairfax County, Virginia, 491803, 3",Fairfax County,2018,observed,5.0,1.49
510594920001,"Fairfax County, Virginia, 492000, 1",Fairfax County,2018,observed,1.0,5.26
510594921001,"Fairfax County, Virginia, 492100, 1",Fairfax County,2018,observed,1.0,6.67
510594921003,"Fairfax County, Virginia, 492100, 3",Fairfax County,2018,observed,1.0,3.03
510594922011,"Fairfax County, Virginia, 492201, 1",Fairfax County,2018,observed,1.0,8.33
510594922012,"Fairfax County, Virginia, 492201, 2",Fairfax County,2018,observed,3.0,50.0
510594922022,"Fairfax County, Virginia, 492202, 2",Fairfax County,2018,observed,1.0,0.73
510594922033,"Fairfax County, Virginia, 492203, 3",Fairfax County,2018,observed,1.0,2.38
510594923001,"Fairfax County, Virginia, 492300, 1",Fairfax County,2018,observed,2.0,4.17
510594924001,"Fairfax County, Virginia, 492400, 1",Fairfax County,2018,observed,7.0,7.53
510594924002,"Fairfax County, Virginia, 492400, 2",Fairfax County,2018,observed,5.0,3.88
510594925001,"Fairfax County, Virginia, 492500, 1",Fairfax County,2018,observed,1.0,1.23
510594925002,"Fairfax County, Virginia, 492500, 2",Fairfax County,2018,observed,2.0,50.0
510619301001,"Fauquier County, Virginia, 930100, 1",Fauquier County,2018,observed,2.0,1.13
510619301002,"Fauquier County, Virginia, 930100, 2",Fauquier County,2018,observed,3.0,3.45
510619301003,"Fauquier County, Virginia, 930100, 3",Fauquier County,2018,observed,5.0,2.35
510619301004,"Fauquier County, Virginia, 930100, 4",Fauquier County,2018,observed,7.0,2.7
510619302032,"Fauquier County, Virginia, 930203, 2",Fauquier County,2018,observed,4.0,2.5
510619302041,"Fauquier County, Virginia, 930204, 1",Fauquier County,2018,observed,2.0,1.53
510619302042,"Fauquier County, Virginia, 930204, 2",Fauquier County,2018,observed,5.0,9.26
510619302051,"Fauquier County, Virginia, 930205, 1",Fauquier County,2018,observed,3.0,4.55
510619302061,"Fauquier County, Virginia, 930206, 1",Fauquier County,2018,observed,3.0,3.66
510619302062,"Fauquier County, Virginia, 930206, 2",Fauquier County,2018,observed,1.0,2.38
510619302071,"Fauquier County, Virginia, 930207, 1",Fauquier County,2018,observed,4.0,4.76
510619303021,"Fauquier County, Virginia, 930302, 1",Fauquier County,2018,observed,5.0,1.49
510619303022,"Fauquier County, Virginia, 930302, 2",Fauquier County,2018,observed,10.0,5.21
510619303023,"Fauquier County, Virginia, 930302, 3",Fauquier County,2018,observed,26.0,8.47
510619303024,"Fauquier County, Virginia, 930302, 4",Fauquier County,2018,observed,7.0,2.43
510619303031,"Fauquier County, Virginia, 930303, 1",Fauquier County,2018,observed,3.0,4.76
510619303032,"Fauquier County, Virginia, 930303, 2",Fauquier County,2018,observed,10.0,3.79
510619303041,"Fauquier County, Virginia, 930304, 1",Fauquier County,2018,observed,1.0,1.22
510619304011,"Fauquier County, Virginia, 930401, 1",Fauquier County,2018,observed,3.0,5.08
510619304012,"Fauquier County, Virginia, 930401, 2",Fauquier County,2018,observed,1.0,1.23
510619304021,"Fauquier County, Virginia, 930402, 1",Fauquier County,2018,observed,2.0,4.76
510619304022,"Fauquier County, Virginia, 930402, 2",Fauquier County,2018,observed,1.0,1.22
510619304023,"Fauquier County, Virginia, 930402, 3",Fauquier County,2018,observed,3.0,2.21
510619304031,"Fauquier County, Virginia, 930403, 1",Fauquier County,2018,observed,8.0,2.56
510619304032,"Fauquier County, Virginia, 930403, 2",Fauquier County,2018,observed,15.0,5.36
510619307031,"Fauquier County, Virginia, 930703, 1",Fauquier County,2018,observed,5.0,11.63
510619307032,"Fauquier County, Virginia, 930703, 2",Fauquier County,2018,observed,3.0,4.62
510619307041,"Fauquier County, Virginia, 930704, 1",Fauquier County,2018,observed,12.0,12.63
510619307042,"Fauquier County, Virginia, 930704, 2",Fauquier County,2018,observed,5.0,11.63
510619307051,"Fauquier County, Virginia, 930705, 1",Fauquier County,2018,observed,41.0,8.49
510619307061,"Fauquier County, Virginia, 930706, 1",Fauquier County,2018,observed,36.0,48.0
510619307062,"Fauquier County, Virginia, 930706, 2",Fauquier County,2018,observed,18.0,6.9
510619307063,"Fauquier County, Virginia, 930706, 3",Fauquier County,2018,observed,11.0,10.19
510619307071,"Fauquier County, Virginia, 930707, 1",Fauquier County,2018,observed,11.0,6.71
510639201011,"Floyd County, Virginia, 920101, 1",Floyd County,2018,observed,4.0,2.16
510639201012,"Floyd County, Virginia, 920101, 2",Floyd County,2018,observed,1.0,2.08
510639201013,"Floyd County, Virginia, 920101, 3",Floyd County,2018,observed,11.0,3.26
510639201021,"Floyd County, Virginia, 920102, 1",Floyd County,2018,observed,9.0,6.67
510639201022,"Floyd County, Virginia, 920102, 2",Floyd County,2018,observed,5.0,1.88
510639202001,"Floyd County, Virginia, 920200, 1",Floyd County,2018,observed,5.0,5.38
510639202002,"Floyd County, Virginia, 920200, 2",Floyd County,2018,observed,3.0,3.23
510639202003,"Floyd County, Virginia, 920200, 3",Floyd County,2018,observed,11.0,15.94
510650201011,"Fluvanna County, Virginia, 20101, 1",Fluvanna County,2018,observed,9.0,5.7
510650201012,"Fluvanna County, Virginia, 20101, 2",Fluvanna County,2018,observed,4.0,8.89
510650201013,"Fluvanna County, Virginia, 20101, 3",Fluvanna County,2018,observed,1.0,1.2
510650201021,"Fluvanna County, Virginia, 20102, 1",Fluvanna County,2018,observed,17.0,9.09
510650201022,"Fluvanna County, Virginia, 20102, 2",Fluvanna County,2018,observed,4.0,2.37
510650201023,"Fluvanna County, Virginia, 20102, 3",Fluvanna County,2018,observed,4.0,4.71
510650202001,"Fluvanna County, Virginia, 20200, 1",Fluvanna County,2018,observed,7.0,7.53
510650202002,"Fluvanna County, Virginia, 20200, 2",Fluvanna County,2018,observed,2.0,4.88
510650202003,"Fluvanna County, Virginia, 20200, 3",Fluvanna County,2018,observed,4.0,3.42
510650202004,"Fluvanna County, Virginia, 20200, 4",Fluvanna County,2018,observed,3.0,8.57
510650203001,"Fluvanna County, Virginia, 20300, 1",Fluvanna County,2018,observed,3.0,2.73
510650203002,"Fluvanna County, Virginia, 20300, 2",Fluvanna County,2018,observed,6.0,2.62
510650203003,"Fluvanna County, Virginia, 20300, 3",Fluvanna County,2018,observed,2.0,1.44
510670201011,"Franklin County, Virginia, 20101, 1",Franklin County,2018,observed,3.0,5.36
510670201012,"Franklin County, Virginia, 20101, 2",Franklin County,2018,observed,4.0,5.56
510670201021,"Franklin County, Virginia, 20102, 1",Franklin County,2018,observed,6.0,18.75
510670201022,"Franklin County, Virginia, 20102, 2",Franklin County,2018,observed,4.0,2.86
510670202001,"Franklin County, Virginia, 20200, 1",Franklin County,2018,observed,4.0,6.15
510670202002,"Franklin County, Virginia, 20200, 2",Franklin County,2018,observed,4.0,2.09
510670202003,"Franklin County, Virginia, 20200, 3",Franklin County,2018,observed,13.0,4.96
510670203001,"Franklin County, Virginia, 20300, 1",Franklin County,2018,observed,6.0,13.64
510670203002,"Franklin County, Virginia, 20300, 2",Franklin County,2018,observed,4.0,1.61
510670204001,"Franklin County, Virginia, 20400, 1",Franklin County,2018,observed,7.0,10.29
510670204002,"Franklin County, Virginia, 20400, 2",Franklin County,2018,observed,6.0,5.45
510670204003,"Franklin County, Virginia, 20400, 3",Franklin County,2018,observed,2.0,3.12
510670205001,"Franklin County, Virginia, 20500, 1",Franklin County,2018,observed,8.0,6.06
510670205002,"Franklin County, Virginia, 20500, 2",Franklin County,2018,observed,3.0,1.52
510670205004,"Franklin County, Virginia, 20500, 4",Franklin County,2018,observed,2.0,1.42
510670206002,"Franklin County, Virginia, 20600, 2",Franklin County,2018,observed,1.0,2.56
510670207001,"Franklin County, Virginia, 20700, 1",Franklin County,2018,observed,5.0,1.89
510670207002,"Franklin County, Virginia, 20700, 2",Franklin County,2018,observed,5.0,8.06
510670207003,"Franklin County, Virginia, 20700, 3",Franklin County,2018,observed,10.0,7.94
510670207004,"Franklin County, Virginia, 20700, 4",Franklin County,2018,observed,2.0,2.78
510670208001,"Franklin County, Virginia, 20800, 1",Franklin County,2018,observed,5.0,1.9
510670208002,"Franklin County, Virginia, 20800, 2",Franklin County,2018,observed,5.0,2.44
510670208003,"Franklin County, Virginia, 20800, 3",Franklin County,2018,observed,9.0,3.49
510670208004,"Franklin County, Virginia, 20800, 4",Franklin County,2018,observed,21.0,8.86
510670208005,"Franklin County, Virginia, 20800, 5",Franklin County,2018,observed,11.0,18.64
510670209001,"Franklin County, Virginia, 20900, 1",Franklin County,2018,observed,3.0,12.5
510670209002,"Franklin County, Virginia, 20900, 2",Franklin County,2018,observed,21.0,5.29
510670209003,"Franklin County, Virginia, 20900, 3",Franklin County,2018,observed,14.0,10.77
510670209004,"Franklin County, Virginia, 20900, 4",Franklin County,2018,observed,3.0,2.42
510690502002,"Frederick County, Virginia, 50200, 2",Frederick County,2018,observed,1.0,2.94
510690503003,"Frederick County, Virginia, 50300, 3",Frederick County,2018,observed,1.0,0.57
510690504001,"Frederick County, Virginia, 50400, 1",Frederick County,2018,observed,2.0,3.51
510690504002,"Frederick County, Virginia, 50400, 2",Frederick County,2018,observed,1.0,1.33
510690505002,"Frederick County, Virginia, 50500, 2",Frederick County,2018,observed,1.0,2.22
510690505005,"Frederick County, Virginia, 50500, 5",Frederick County,2018,observed,2.0,2.06
510690506001,"Frederick County, Virginia, 50600, 1",Frederick County,2018,observed,1.0,1.43
510690506003,"Frederick County, Virginia, 50600, 3",Frederick County,2018,observed,1.0,0.29
510690507001,"Frederick County, Virginia, 50700, 1",Frederick County,2018,observed,1.0,0.7
510690507002,"Frederick County, Virginia, 50700, 2",Frederick County,2018,observed,1.0,0.49
510690508023,"Frederick County, Virginia, 50802, 3",Frederick County,2018,observed,1.0,0.9
510690508024,"Frederick County, Virginia, 50802, 4",Frederick County,2018,observed,2.0,0.8
510690508032,"Frederick County, Virginia, 50803, 2",Frederick County,2018,observed,1.0,0.18
510690508033,"Frederick County, Virginia, 50803, 3",Frederick County,2018,observed,1.0,3.23
510690509001,"Frederick County, Virginia, 50900, 1",Frederick County,2018,observed,1.0,0.27
510690509002,"Frederick County, Virginia, 50900, 2",Frederick County,2018,observed,3.0,2.03
510690510002,"Frederick County, Virginia, 51000, 2",Frederick County,2018,observed,2.0,0.42
510690510003,"Frederick County, Virginia, 51000, 3",Frederick County,2018,observed,6.0,2.4
510690510005,"Frederick County, Virginia, 51000, 5",Frederick County,2018,observed,1.0,0.94
510690511011,"Frederick County, Virginia, 51101, 1",Frederick County,2018,observed,1.0,0.62
510690511012,"Frederick County, Virginia, 51101, 2",Frederick County,2018,observed,1.0,2.0
510690511021,"Frederick County, Virginia, 51102, 1",Frederick County,2018,observed,3.0,1.9
510690511022,"Frederick County, Virginia, 51102, 2",Frederick County,2018,observed,1.0,0.55
510719301001,"Giles County, Virginia, 930100, 1",Giles County,2018,observed,7.0,7.45
510719301002,"Giles County, Virginia, 930100, 2",Giles County,2018,observed,1.0,2.44
510719302001,"Giles County, Virginia, 930200, 1",Giles County,2018,observed,1.0,1.14
510719302002,"Giles County, Virginia, 930200, 2",Giles County,2018,observed,12.0,6.49
510719302003,"Giles County, Virginia, 930200, 3",Giles County,2018,observed,8.0,7.21
510719303001,"Giles County, Virginia, 930300, 1",Giles County,2018,observed,13.0,7.88
510719303002,"Giles County, Virginia, 930300, 2",Giles County,2018,observed,30.0,16.67
510719303004,"Giles County, Virginia, 930300, 4",Giles County,2018,observed,6.0,8.57
510719303005,"Giles County, Virginia, 930300, 5",Giles County,2018,observed,1.0,1.04
510719303006,"Giles County, Virginia, 930300, 6",Giles County,2018,observed,3.0,2.33
510719304001,"Giles County, Virginia, 930400, 1",Giles County,2018,observed,7.0,7.95
510719304002,"Giles County, Virginia, 930400, 2",Giles County,2018,observed,3.0,1.7
510719304003,"Giles County, Virginia, 930400, 3",Giles County,2018,observed,8.0,3.29
510719304004,"Giles County, Virginia, 930400, 4",Giles County,2018,observed,6.0,10.53
510731001001,"Gloucester County, Virginia, 100100, 1",Gloucester County,2018,observed,5.0,1.67
510731001002,"Gloucester County, Virginia, 100100, 2",Gloucester County,2018,observed,8.0,10.96
510731001003,"Gloucester County, Virginia, 100100, 3",Gloucester County,2018,observed,12.0,20.69
510731002011,"Gloucester County, Virginia, 100201, 1",Gloucester County,2018,observed,4.0,5.56
510731002012,"Gloucester County, Virginia, 100201, 2",Gloucester County,2018,observed,9.0,5.17
510731002013,"Gloucester County, Virginia, 100201, 3",Gloucester County,2018,observed,3.0,3.7
510731002021,"Gloucester County, Virginia, 100202, 1",Gloucester County,2018,observed,1.0,1.32
510731002022,"Gloucester County, Virginia, 100202, 2",Gloucester County,2018,observed,5.0,1.72
510731002031,"Gloucester County, Virginia, 100203, 1",Gloucester County,2018,observed,5.0,3.36
510731002032,"Gloucester County, Virginia, 100203, 2",Gloucester County,2018,observed,1.0,0.82
510731002033,"Gloucester County, Virginia, 100203, 3",Gloucester County,2018,observed,6.0,3.03
510731002034,"Gloucester County, Virginia, 100203, 4",Gloucester County,2018,observed,4.0,21.05
510731003011,"Gloucester County, Virginia, 100301, 1",Gloucester County,2018,observed,39.0,11.11
510731003012,"Gloucester County, Virginia, 100301, 2",Gloucester County,2018,observed,28.0,24.14
510731003013,"Gloucester County, Virginia, 100301, 3",Gloucester County,2018,observed,31.0,11.7
510731003021,"Gloucester County, Virginia, 100302, 1",Gloucester County,2018,observed,22.0,10.38
510731003022,"Gloucester County, Virginia, 100302, 2",Gloucester County,2018,observed,63.0,70.79
510731003023,"Gloucester County, Virginia, 100302, 3",Gloucester County,2018,observed,21.0,47.73
510731004001,"Gloucester County, Virginia, 100400, 1",Gloucester County,2018,observed,4.0,4.94
510731005001,"Gloucester County, Virginia, 100500, 1",Gloucester County,2018,observed,5.0,3.11
510731005002,"Gloucester County, Virginia, 100500, 2",Gloucester County,2018,observed,3.0,25.0
510731005003,"Gloucester County, Virginia, 100500, 3",Gloucester County,2018,observed,7.0,3.24
510754001003,"Goochland County, Virginia, 400100, 3",Goochland County,2018,observed,1.0,0.65
510754001004,"Goochland County, Virginia, 400100, 4",Goochland County,2018,observed,1.0,9.09
510754002001,"Goochland County, Virginia, 400200, 1",Goochland County,2018,observed,3.0,2.24
510754002002,"Goochland County, Virginia, 400200, 2",Goochland County,2018,observed,1.0,11.11
510754002003,"Goochland County, Virginia, 400200, 3",Goochland County,2018,observed,3.0,3.95
510754003001,"Goochland County, Virginia, 400300, 1",Goochland County,2018,observed,2.0,14.29
510754004001,"Goochland County, Virginia, 400400, 1",Goochland County,2018,observed,1.0,0.61
510754004002,"Goochland County, Virginia, 400400, 2",Goochland County,2018,observed,5.0,8.2
510754004003,"Goochland County, Virginia, 400400, 3",Goochland County,2018,observed,1.0,2.44
510754005001,"Goochland County, Virginia, 400500, 1",Goochland County,2018,observed,4.0,3.17
510754005002,"Goochland County, Virginia, 400500, 2",Goochland County,2018,observed,4.0,5.0
510754005003,"Goochland County, Virginia, 400500, 3",Goochland County,2018,observed,4.0,6.25
510770601011,"Grayson County, Virginia, 60101, 1",Grayson County,2018,observed,1.0,6.25
510770601012,"Grayson County, Virginia, 60101, 2",Grayson County,2018,observed,1.0,1.37
510770601014,"Grayson County, Virginia, 60101, 4",Grayson County,2018,observed,5.0,12.2
510770601021,"Grayson County, Virginia, 60102, 1",Grayson County,2018,observed,1.0,1.09
510770601022,"Grayson County, Virginia, 60102, 2",Grayson County,2018,observed,6.0,25.0
510770601023,"Grayson County, Virginia, 60102, 3",Grayson County,2018,observed,1.0,1.18
510770602011,"Grayson County, Virginia, 60201, 1",Grayson County,2018,observed,4.0,4.26
510770602012,"Grayson County, Virginia, 60201, 2",Grayson County,2018,observed,3.0,1.8
510770602013,"Grayson County, Virginia, 60201, 3",Grayson County,2018,observed,2.0,1.12
510770602021,"Grayson County, Virginia, 60202, 1",Grayson County,2018,observed,4.0,9.76
510770602022,"Grayson County, Virginia, 60202, 2",Grayson County,2018,observed,2.0,1.23
510770602023,"Grayson County, Virginia, 60202, 3",Grayson County,2018,observed,1.0,4.17
510770603001,"Grayson County, Virginia, 60300, 1",Grayson County,2018,observed,1.0,7.69
510790301011,"Greene County, Virginia, 30101, 1",Greene County,2018,observed,14.0,10.61
510790301012,"Greene County, Virginia, 30101, 2",Greene County,2018,observed,6.0,2.26
510790301021,"Greene County, Virginia, 30102, 1",Greene County,2018,observed,5.0,1.98
510790301023,"Greene County, Virginia, 30102, 3",Greene County,2018,observed,6.0,6.19
510790301024,"Greene County, Virginia, 30102, 4",Greene County,2018,observed,5.0,7.58
510790302001,"Greene County, Virginia, 30200, 1",Greene County,2018,observed,14.0,2.93
510790302002,"Greene County, Virginia, 30200, 2",Greene County,2018,observed,6.0,5.41
510790302003,"Greene County, Virginia, 30200, 3",Greene County,2018,observed,3.0,2.46
510790302004,"Greene County, Virginia, 30200, 4",Greene County,2018,observed,15.0,9.04
510818801011,"Greensville County, Virginia, 880101, 1",Greensville County,2018,observed,16.0,9.64
510818801012,"Greensville County, Virginia, 880101, 2",Greensville County,2018,observed,2.0,0.97
510818801013,"Greensville County, Virginia, 880101, 3",Greensville County,2018,observed,3.0,2.21
510818802001,"Greensville County, Virginia, 880200, 1",Greensville County,2018,observed,71.0,20.94
510818802002,"Greensville County, Virginia, 880200, 2",Greensville County,2018,observed,2.0,1.59
510839301001,"Halifax County, Virginia, 930100, 1",Halifax County,2018,observed,1.0,1.54
510839301002,"Halifax County, Virginia, 930100, 2",Halifax County,2018,observed,1.0,1.52
510839301003,"Halifax County, Virginia, 930100, 3",Halifax County,2018,observed,3.0,3.45
510839302011,"Halifax County, Virginia, 930201, 1",Halifax County,2018,observed,2.0,4.08
510839302012,"Halifax County, Virginia, 930201, 2",Halifax County,2018,observed,3.0,3.09
510839302013,"Halifax County, Virginia, 930201, 3",Halifax County,2018,observed,3.0,3.66
510839302014,"Halifax County, Virginia, 930201, 4",Halifax County,2018,observed,1.0,2.08
510839302015,"Halifax County, Virginia, 930201, 5",Halifax County,2018,observed,8.0,11.11
510839302021,"Halifax County, Virginia, 930202, 1",Halifax County,2018,observed,4.0,3.92
510839302022,"Halifax County, Virginia, 930202, 2",Halifax County,2018,observed,5.0,7.94
510839302023,"Halifax County, Virginia, 930202, 3",Halifax County,2018,observed,2.0,3.23
510839303011,"Halifax County, Virginia, 930301, 1",Halifax County,2018,observed,7.0,6.73
510839303012,"Halifax County, Virginia, 930301, 2",Halifax County,2018,observed,4.0,2.23
510839303021,"Halifax County, Virginia, 930302, 1",Halifax County,2018,observed,8.0,4.49
510839303022,"Halifax County, Virginia, 930302, 2",Halifax County,2018,observed,5.0,3.14
510839303023,"Halifax County, Virginia, 930302, 3",Halifax County,2018,observed,3.0,6.0
510839304001,"Halifax County, Virginia, 930400, 1",Halifax County,2018,observed,3.0,3.95
510839304002,"Halifax County, Virginia, 930400, 2",Halifax County,2018,observed,4.0,5.63
510839305001,"Halifax County, Virginia, 930500, 1",Halifax County,2018,observed,3.0,3.12
510839305002,"Halifax County, Virginia, 930500, 2",Halifax County,2018,observed,5.0,5.75
510839305003,"Halifax County, Virginia, 930500, 3",Halifax County,2018,observed,5.0,5.56
510839305004,"Halifax County, Virginia, 930500, 4",Halifax County,2018,observed,5.0,2.42
510839306001,"Halifax County, Virginia, 930600, 1",Halifax County,2018,observed,22.0,11.34
510839306002,"Halifax County, Virginia, 930600, 2",Halifax County,2018,observed,16.0,9.47
510839306003,"Halifax County, Virginia, 930600, 3",Halifax County,2018,observed,1.0,0.56
510839306004,"Halifax County, Virginia, 930600, 4",Halifax County,2018,observed,9.0,7.63
510839308001,"Halifax County, Virginia, 930800, 1",Halifax County,2018,observed,30.0,14.78
510839308002,"Halifax County, Virginia, 930800, 2",Halifax County,2018,observed,10.0,10.53
510839308003,"Halifax County, Virginia, 930800, 3",Halifax County,2018,observed,85.0,16.35
510853201003,"Hanover County, Virginia, 320100, 3",Hanover County,2018,observed,2.0,5.56
510853201004,"Hanover County, Virginia, 320100, 4",Hanover County,2018,observed,6.0,8.96
510853202001,"Hanover County, Virginia, 320200, 1",Hanover County,2018,observed,3.0,11.54
510853202002,"Hanover County, Virginia, 320200, 2",Hanover County,2018,observed,2.0,4.76
510853202003,"Hanover County, Virginia, 320200, 3",Hanover County,2018,observed,4.0,5.13
510853203001,"Hanover County, Virginia, 320300, 1",Hanover County,2018,observed,1.0,1.61
510853203002,"Hanover County, Virginia, 320300, 2",Hanover County,2018,observed,5.0,4.76
510853204001,"Hanover County, Virginia, 320400, 1",Hanover County,2018,observed,37.0,14.07
510853204002,"Hanover County, Virginia, 320400, 2",Hanover County,2018,observed,4.0,5.71
510853205002,"Hanover County, Virginia, 320500, 2",Hanover County,2018,observed,2.0,3.7
510853205003,"Hanover County, Virginia, 320500, 3",Hanover County,2018,observed,1.0,2.7
510853206011,"Hanover County, Virginia, 320601, 1",Hanover County,2018,observed,4.0,3.03
510853206012,"Hanover County, Virginia, 320601, 2",Hanover County,2018,observed,7.0,7.29
510853206013,"Hanover County, Virginia, 320601, 3",Hanover County,2018,observed,98.0,17.72
510853206021,"Hanover County, Virginia, 320602, 1",Hanover County,2018,observed,4.0,1.72
510853206022,"Hanover County, Virginia, 320602, 2",Hanover County,2018,observed,149.0,46.86
510853207012,"Hanover County, Virginia, 320701, 2",Hanover County,2018,observed,1.0,0.72
