id,name,parent_location,year,type,filings,filing_rate,threatened,threatened_rate,judgements,judgement_rate,Eviction_Score
510872014033,"Henrico County, Virginia, 201403, 3",Henrico County,2018,observed,3.0,33.33,3.0,33.33,3.0,33.33,3.2573230488974954
510872014034,"Henrico County, Virginia, 201403, 4",Henrico County,2018,observed,98.0,38.74,44.0,17.39,13.0,5.14,0.4272133347602194
510872014041,"Henrico County, Virginia, 201404, 1",Henrico County,2018,observed,172.0,67.45,70.0,27.45,27.0,10.59,2.39201030054259
510872014042,"Henrico County, Virginia, 201404, 2",Henrico County,2018,observed,1.0,1.43,1.0,1.43,1.0,1.43,-1.3840450549390084
510872015011,"Henrico County, Virginia, 201501, 1",Henrico County,2018,observed,8.0,50.0,6.0,37.5,3.0,18.75,0.8895892343856932
510872015012,"Henrico County, Virginia, 201501, 2",Henrico County,2018,observed,124.0,59.33,66.0,31.58,32.0,15.31,3.0801040121211876
510872015013,"Henrico County, Virginia, 201501, 3",Henrico County,2018,observed,35.0,21.88,25.0,15.62,8.0,5.0,-0.2773948669239832
510872015014,"Henrico County, Virginia, 201501, 4",Henrico County,2018,observed,86.0,16.35,64.0,12.17,30.0,5.7,1.6987541113673617
510872015015,"Henrico County, Virginia, 201501, 5",Henrico County,2018,observed,34.0,20.24,26.0,15.48,20.0,11.9,1.4030363295265285
510872015021,"Henrico County, Virginia, 201502, 1",Henrico County,2018,observed,6.0,5.45,5.0,4.55,5.0,4.55,-0.6811605845234301
510872015022,"Henrico County, Virginia, 201502, 2",Henrico County,2018,observed,16.0,10.81,11.0,7.43,8.0,5.41,-0.3367656685409843
510872016011,"Henrico County, Virginia, 201601, 1",Henrico County,2018,observed,3.0,10.0,3.0,10.0,2.0,6.67,-0.6104673268258654
510872016012,"Henrico County, Virginia, 201601, 2",Henrico County,2018,observed,1.0,1.22,1.0,1.22,1.0,1.22,-1.413735731888585
510872016021,"Henrico County, Virginia, 201602, 1",Henrico County,2018,observed,11.0,8.46,11.0,8.46,10.0,7.69,0.09694935290249126
510872016022,"Henrico County, Virginia, 201602, 2",Henrico County,2018,observed,5.0,6.49,4.0,5.19,3.0,3.9,-0.909401479441876
510872017011,"Henrico County, Virginia, 201701, 1",Henrico County,2018,observed,13.0,5.26,12.0,4.86,7.0,2.83,-0.734992872593446
510872017012,"Henrico County, Virginia, 201701, 2",Henrico County,2018,observed,14.0,5.81,12.0,4.98,8.0,3.32,-0.6089314161606476
510890101001,"Henry County, Virginia, 10100, 1",Henry County,2018,observed,25.0,8.2,25.0,8.2,17.0,5.57,0.3476457607310809
510890101002,"Henry County, Virginia, 10100, 2",Henry County,2018,observed,18.0,5.5,16.0,4.89,11.0,3.36,-0.38595660651963026
510890101003,"Henry County, Virginia, 10100, 3",Henry County,2018,observed,15.0,24.19,14.0,22.58,11.0,17.74,1.5508595326906058
510890102001,"Henry County, Virginia, 10200, 1",Henry County,2018,observed,6.0,3.39,6.0,3.39,3.0,1.69,-1.1905190459394406
510890102002,"Henry County, Virginia, 10200, 2",Henry County,2018,observed,40.0,9.98,35.0,8.73,27.0,6.73,1.1966797381488024
510890102003,"Henry County, Virginia, 10200, 3",Henry County,2018,observed,11.0,20.0,11.0,20.0,8.0,14.55,0.8995321567251203
510890102004,"Henry County, Virginia, 10200, 4",Henry County,2018,observed,18.0,6.87,18.0,6.87,16.0,6.11,0.28435824250555297
510890103001,"Henry County, Virginia, 10300, 1",Henry County,2018,observed,2.0,4.17,2.0,4.17,1.0,2.08,-1.3064497814859957
510890103002,"Henry County, Virginia, 10300, 2",Henry County,2018,observed,19.0,7.25,19.0,7.25,15.0,5.73,0.18765448148241598
510890103003,"Henry County, Virginia, 10300, 3",Henry County,2018,observed,25.0,9.73,22.0,8.56,16.0,6.23,0.3545981249966946
510890104001,"Henry County, Virginia, 10400, 1",Henry County,2018,observed,3.0,2.07,2.0,1.38,2.0,1.38,-1.3246929072004463
510890104002,"Henry County, Virginia, 10400, 2",Henry County,2018,observed,4.0,11.43,4.0,11.43,4.0,11.43,0.2266160410944274
510890104003,"Henry County, Virginia, 10400, 3",Henry County,2018,observed,6.0,5.13,6.0,5.13,6.0,5.13,-0.5328913763730166
510890105001,"Henry County, Virginia, 10500, 1",Henry County,2018,observed,7.0,10.61,7.0,10.61,5.0,7.58,-0.2634864708345882
510890105002,"Henry County, Virginia, 10500, 2",Henry County,2018,observed,6.0,4.23,6.0,4.23,6.0,4.23,-0.660137134728345
510890105003,"Henry County, Virginia, 10500, 3",Henry County,2018,observed,7.0,5.19,7.0,5.19,6.0,4.44,-0.6246753661620053
510890106011,"Henry County, Virginia, 10601, 1",Henry County,2018,observed,35.0,13.57,32.0,12.4,24.0,9.3,1.3359779631847197
510890106012,"Henry County, Virginia, 10601, 2",Henry County,2018,observed,6.0,5.61,6.0,5.61,3.0,2.8,-1.050212342806141
510890106021,"Henry County, Virginia, 10602, 1",Henry County,2018,observed,19.0,9.84,17.0,8.81,13.0,6.74,0.19508755886811485
510890106022,"Henry County, Virginia, 10602, 2",Henry County,2018,observed,7.0,5.79,7.0,5.79,6.0,4.96,-0.5523541339234267
510890106023,"Henry County, Virginia, 10602, 3",Henry County,2018,observed,10.0,6.54,7.0,4.58,5.0,3.27,-0.8438664007841992
510890107001,"Henry County, Virginia, 10700, 1",Henry County,2018,observed,6.0,6.52,5.0,5.43,4.0,4.35,-0.7755511375928785
510890107002,"Henry County, Virginia, 10700, 2",Henry County,2018,observed,3.0,23.08,3.0,23.08,2.0,15.38,0.5555186388640535
510890107003,"Henry County, Virginia, 10700, 3",Henry County,2018,observed,2.0,11.11,2.0,11.11,1.0,5.56,-0.8662696719839098
510890107004,"Henry County, Virginia, 10700, 4",Henry County,2018,observed,2.0,1.41,2.0,1.41,2.0,1.41,-1.3212662929480874
510890108001,"Henry County, Virginia, 10800, 1",Henry County,2018,observed,5.0,4.17,5.0,4.17,4.0,3.33,-0.9141730491493295
510890108002,"Henry County, Virginia, 10800, 2",Henry County,2018,observed,7.0,12.73,6.0,10.91,4.0,7.27,-0.38918206799859
510890108003,"Henry County, Virginia, 10800, 3",Henry County,2018,observed,21.0,15.67,17.0,12.69,12.0,8.96,0.4331183449340458
510890109001,"Henry County, Virginia, 10900, 1",Henry County,2018,observed,13.0,5.08,13.0,5.08,10.0,3.91,-0.4094607341917087
510890109002,"Henry County, Virginia, 10900, 2",Henry County,2018,observed,1.0,1.54,1.0,1.54,0.0,0.0,-1.6578953555903562
510890110001,"Henry County, Virginia, 11000, 1",Henry County,2018,observed,8.0,6.11,8.0,6.11,6.0,4.58,-0.5995599421330453
510890110002,"Henry County, Virginia, 11000, 2",Henry County,2018,observed,9.0,8.11,9.0,8.11,7.0,6.31,-0.29340394221667343
510890110003,"Henry County, Virginia, 11000, 3",Henry County,2018,observed,6.0,3.97,5.0,3.31,4.0,2.65,-1.0065919713563827
510890111001,"Henry County, Virginia, 11100, 1",Henry County,2018,observed,20.0,11.36,18.0,10.23,17.0,9.66,0.8411032440181896
510890111002,"Henry County, Virginia, 11100, 2",Henry County,2018,observed,8.0,11.59,8.0,11.59,6.0,8.7,-0.03743230456293162
510890112001,"Henry County, Virginia, 11200, 1",Henry County,2018,observed,9.0,5.52,8.0,4.91,7.0,4.29,-0.5769521614936638
510890112002,"Henry County, Virginia, 11200, 2",Henry County,2018,observed,3.0,3.41,3.0,3.41,1.0,1.14,-1.425040223066346
510890112003,"Henry County, Virginia, 11200, 3",Henry County,2018,observed,16.0,10.6,12.0,7.95,9.0,5.96,-0.19348246094642924
510890113001,"Henry County, Virginia, 11300, 1",Henry County,2018,observed,9.0,4.07,8.0,3.62,6.0,2.71,-0.8521592161997453
510890113002,"Henry County, Virginia, 11300, 2",Henry County,2018,observed,13.0,7.56,12.0,6.98,8.0,4.65,-0.4348333047280212
510932801011,"Isle of Wight County, Virginia, 280101, 1",Isle of Wight County,2018,observed,3.0,1.8,3.0,1.8,2.0,1.2,-1.34293861717663
510932801012,"Isle of Wight County, Virginia, 280101, 2",Isle of Wight County,2018,observed,6.0,2.44,6.0,2.44,3.0,1.22,-1.2497783731024452
510932801031,"Isle of Wight County, Virginia, 280103, 1",Isle of Wight County,2018,observed,217.0,27.09,105.0,13.11,56.0,6.99,4.2879121235405435
510932801032,"Isle of Wight County, Virginia, 280103, 2",Isle of Wight County,2018,observed,4.0,2.99,4.0,2.99,2.0,1.49,-1.298413375638532
510932801033,"Isle of Wight County, Virginia, 280103, 3",Isle of Wight County,2018,observed,4.0,4.0,3.0,3.0,1.0,1.0,-1.4421511885940426
510932801041,"Isle of Wight County, Virginia, 280104, 1",Isle of Wight County,2018,observed,5.0,3.7,5.0,3.7,3.0,2.22,-1.1292968468709343
510932801042,"Isle of Wight County, Virginia, 280104, 2",Isle of Wight County,2018,observed,3.0,2.94,3.0,2.94,2.0,1.96,-1.2411797049185058
510932801051,"Isle of Wight County, Virginia, 280105, 1",Isle of Wight County,2018,observed,43.0,41.75,19.0,18.45,4.0,3.88,-0.8317853413118365
510932801052,"Isle of Wight County, Virginia, 280105, 2",Isle of Wight County,2018,observed,3.0,2.94,3.0,2.94,1.0,0.98,-1.4430173516029108
510932801053,"Isle of Wight County, Virginia, 280105, 3",Isle of Wight County,2018,observed,42.0,9.79,38.0,8.86,19.0,4.43,0.4939068489031725
510932801061,"Isle of Wight County, Virginia, 280106, 1",Isle of Wight County,2018,observed,45.0,32.61,31.0,22.46,17.0,12.32,1.2994878925343873
510932801062,"Isle of Wight County, Virginia, 280106, 2",Isle of Wight County,2018,observed,2.0,7.69,2.0,7.69,1.0,3.85,-1.0824178362703445
510932802001,"Isle of Wight County, Virginia, 280200, 1",Isle of Wight County,2018,observed,2.0,10.0,2.0,10.0,1.0,5.0,-0.9372048531337871
510932802002,"Isle of Wight County, Virginia, 280200, 2",Isle of Wight County,2018,observed,3.0,4.92,3.0,4.92,3.0,4.92,-0.7594013898523778
510932802003,"Isle of Wight County, Virginia, 280200, 3",Isle of Wight County,2018,observed,1.0,1.14,1.0,1.14,0.0,0.0,-1.6519026593123
510932802004,"Isle of Wight County, Virginia, 280200, 4",Isle of Wight County,2018,observed,1.0,1.75,1.0,1.75,0.0,0.0,-1.6610415211363356
510932803001,"Isle of Wight County, Virginia, 280300, 1",Isle of Wight County,2018,observed,28.0,48.28,22.0,37.93,11.0,18.97,1.6162014082270137
510932803002,"Isle of Wight County, Virginia, 280300, 2",Isle of Wight County,2018,observed,126.0,49.8,55.0,21.74,12.0,4.74,0.4870881803818389
510932803003,"Isle of Wight County, Virginia, 280300, 3",Isle of Wight County,2018,observed,6.0,5.26,6.0,5.26,5.0,4.39,-0.6991488293528686
510932804001,"Isle of Wight County, Virginia, 280400, 1",Isle of Wight County,2018,observed,2.0,4.55,2.0,4.55,0.0,0.0,-1.6859829979446097
510932804002,"Isle of Wight County, Virginia, 280400, 2",Isle of Wight County,2018,observed,3.0,1.14,3.0,1.14,2.0,0.76,-1.4018516716418599
510932804003,"Isle of Wight County, Virginia, 280400, 3",Isle of Wight County,2018,observed,3.0,7.69,1.0,2.56,1.0,2.56,-1.248987750052538
510932804004,"Isle of Wight County, Virginia, 280400, 4",Isle of Wight County,2018,observed,3.0,7.14,3.0,7.14,2.0,4.76,-0.8662784492306794
510950801014,"James City County, Virginia, 80101, 4",James City County,2018,observed,66.0,34.02,28.0,14.43,12.0,6.19,0.23681312549952355
510950801021,"James City County, Virginia, 80102, 1",James City County,2018,observed,124.0,442.86,74.0,264.29,18.0,64.29,5.603667031772534
510950801022,"James City County, Virginia, 80102, 2",James City County,2018,observed,125.0,29.0,84.0,19.49,35.0,8.12,2.6207595226794203
510950802021,"James City County, Virginia, 80202, 1",James City County,2018,observed,30.0,13.57,24.0,10.86,9.0,4.07,-0.31762182525117927
510950802022,"James City County, Virginia, 80202, 2",James City County,2018,observed,9.0,11.84,8.0,10.53,4.0,5.26,-0.6601879222210604
510950802032,"James City County, Virginia, 80203, 2",James City County,2018,observed,63.0,27.16,24.0,10.34,10.0,4.31,-0.1359923164809716
510950802051,"James City County, Virginia, 80205, 1",James City County,2018,observed,85.0,23.35,66.0,18.13,36.0,9.89,2.5659586288834713
510950802052,"James City County, Virginia, 80205, 2",James City County,2018,observed,21.0,2.8,13.0,1.74,3.0,0.4,-1.2106170990186467
510950802061,"James City County, Virginia, 80206, 1",James City County,2018,observed,9.0,4.07,6.0,2.71,1.0,0.45,-1.4639921594916105
510950802062,"James City County, Virginia, 80206, 2",James City County,2018,observed,19.0,3.16,13.0,2.16,1.0,0.17,-1.3609720056033865
510950802063,"James City County, Virginia, 80206, 3",James City County,2018,observed,74.0,57.81,49.0,38.28,16.0,12.5,1.3445493868896783
510950803011,"James City County, Virginia, 80301, 1",James City County,2018,observed,6.0,2.96,6.0,2.96,3.0,1.48,-1.2169137399360865
510950803012,"James City County, Virginia, 80301, 2",James City County,2018,observed,10.0,3.88,9.0,3.49,5.0,1.94,-1.0017836107842721
510950803013,"James City County, Virginia, 80301, 3",James City County,2018,observed,123.0,21.39,90.0,15.65,34.0,5.91,2.367356347281326
510950803031,"James City County, Virginia, 80303, 1",James City County,2018,observed,17.0,5.0,11.0,3.24,2.0,0.59,-1.3022319046947073
510950803032,"James City County, Virginia, 80303, 2",James City County,2018,observed,3.0,2.21,3.0,2.21,2.0,1.47,-1.3068623333673508
510950803033,"James City County, Virginia, 80303, 3",James City County,2018,observed,4.0,5.0,4.0,5.0,2.0,2.5,-1.1705970986238035
510950803041,"James City County, Virginia, 80304, 1",James City County,2018,observed,11.0,2.48,11.0,2.48,1.0,0.23,-1.4173410112623301
510950803042,"James City County, Virginia, 80304, 2",James City County,2018,observed,1.0,5.88,1.0,5.88,0.0,0.0,-1.7229161102072643
510950804011,"James City County, Virginia, 80401, 1",James City County,2018,observed,6.0,2.15,5.0,1.79,3.0,1.08,-1.2758063321258433
510950804012,"James City County, Virginia, 80401, 2",James City County,2018,observed,6.0,3.8,6.0,3.8,3.0,1.9,-1.1638247171288922
510950804021,"James City County, Virginia, 80402, 1",James City County,2018,observed,70.0,23.26,19.0,6.31,8.0,2.66,-0.4488375251806457
510950804022,"James City County, Virginia, 80402, 2",James City County,2018,observed,69.0,18.9,48.0,13.15,21.0,5.75,0.9656933881129132
510979504001,"King and Queen County, Virginia, 950400, 1",King and Queen County,2018,observed,8.0,9.3,8.0,9.3,4.0,4.65,-0.7336041775289769
510979504002,"King and Queen County, Virginia, 950400, 2",King and Queen County,2018,observed,1.0,0.83,1.0,0.83,1.0,0.83,-1.4688755605092274
510979505001,"King and Queen County, Virginia, 950500, 1",King and Queen County,2018,observed,4.0,4.4,4.0,4.4,2.0,2.2,-1.2085178292003709
510979505002,"King and Queen County, Virginia, 950500, 2",King and Queen County,2018,observed,8.0,10.13,8.0,10.13,4.0,5.06,-0.6819289964812861
510979505003,"King and Queen County, Virginia, 950500, 3",King and Queen County,2018,observed,5.0,7.14,3.0,4.29,3.0,4.29,-0.8571675599567841
510990401001,"King George County, Virginia, 40100, 1",King George County,2018,observed,42.0,13.33,32.0,10.16,14.0,4.44,0.14918798220323679
510990401002,"King George County, Virginia, 40100, 2",King George County,2018,observed,39.0,12.79,24.0,7.87,12.0,3.93,-0.11349389282988709
510990402001,"King George County, Virginia, 40200, 1",King George County,2018,observed,7.0,5.6,7.0,5.6,5.0,4.0,-0.7482179315428452
510990402002,"King George County, Virginia, 40200, 2",King George County,2018,observed,8.0,5.03,8.0,5.03,5.0,3.14,-0.8571456305236316
510990403001,"King George County, Virginia, 40300, 1",King George County,2018,observed,33.0,10.61,27.0,8.68,17.0,5.47,0.37924325144263515
510990403002,"King George County, Virginia, 40300, 2",King George County,2018,observed,21.0,26.58,18.0,22.78,12.0,15.19,1.261699842708341
510990404001,"King George County, Virginia, 40400, 1",King George County,2018,observed,6.0,2.9,6.0,2.9,4.0,1.93,-1.0970511246320909
510990404002,"King George County, Virginia, 40400, 2",King George County,2018,observed,20.0,13.33,20.0,13.33,15.0,10.0,0.7812553592703897
510990405001,"King George County, Virginia, 40500, 1",King George County,2018,observed,2.0,6.25,2.0,6.25,2.0,6.25,-0.6369668813483202
510990405002,"King George County, Virginia, 40500, 2",King George County,2018,observed,5.0,4.39,4.0,3.51,4.0,3.51,-0.8936661109631262
511019501011,"King William County, Virginia, 950101, 1",King William County,2018,observed,7.0,16.28,6.0,13.95,3.0,6.98,-0.5322535064054277
511019501012,"King William County, Virginia, 950101, 2",King William County,2018,observed,4.0,1.91,4.0,1.91,2.0,0.96,-1.3651070315098985
511019501022,"King William County, Virginia, 950102, 2",King William County,2018,observed,1.0,6.25,1.0,6.25,1.0,6.25,-0.7025733268582484
511019501023,"King William County, Virginia, 950102, 3",King William County,2018,observed,13.0,12.38,10.0,9.52,5.0,4.76,-0.6401895852395729
511019502001,"King William County, Virginia, 950200, 1",King William County,2018,observed,7.0,10.61,6.0,9.09,6.0,9.09,0.021975695984184196
511019502002,"King William County, Virginia, 950200, 2",King William County,2018,observed,2.0,1.96,2.0,1.96,1.0,0.98,-1.4453426428597915
511019503001,"King William County, Virginia, 950300, 1",King William County,2018,observed,3.0,2.04,3.0,2.04,2.0,1.36,-1.3215156882801828
511019503002,"King William County, Virginia, 950300, 2",King William County,2018,observed,10.0,12.5,10.0,12.5,8.0,10.0,0.28342289406350424
511030301001,"Lancaster County, Virginia, 30100, 1",Lancaster County,2018,observed,6.0,6.98,6.0,6.98,4.0,4.65,-0.7328613333924882
511030301002,"Lancaster County, Virginia, 30100, 2",Lancaster County,2018,observed,2.0,25.0,2.0,25.0,2.0,25.0,2.0139864177210254
511030301003,"Lancaster County, Virginia, 30100, 3",Lancaster County,2018,observed,1.0,2.13,1.0,2.13,1.0,2.13,-1.2850761317737527
511030301004,"Lancaster County, Virginia, 30100, 4",Lancaster County,2018,observed,1.0,1.35,1.0,1.35,0.0,0.0,-1.6550488248582795
511030302001,"Lancaster County, Virginia, 30200, 1",Lancaster County,2018,observed,6.0,12.5,6.0,12.5,5.0,10.42,0.13526984538671372
511030302002,"Lancaster County, Virginia, 30200, 2",Lancaster County,2018,observed,20.0,9.57,19.0,9.09,13.0,6.22,0.14179904365761337
511030302003,"Lancaster County, Virginia, 30200, 3",Lancaster County,2018,observed,14.0,8.92,8.0,5.1,3.0,1.91,-1.1405856674951789
511030302004,"Lancaster County, Virginia, 30200, 4",Lancaster County,2018,observed,3.0,3.85,2.0,2.56,2.0,2.56,-1.162073441337375
511030303001,"Lancaster County, Virginia, 30300, 1",Lancaster County,2018,observed,2.0,1.69,2.0,1.69,2.0,1.69,-1.281678723681985
511030303002,"Lancaster County, Virginia, 30300, 2",Lancaster County,2018,observed,1.0,0.46,1.0,0.46,1.0,0.46,-1.5211877056108623
511030303003,"Lancaster County, Virginia, 30300, 3",Lancaster County,2018,observed,1.0,0.75,1.0,0.75,1.0,0.75,-1.4801862945852564
511030303004,"Lancaster County, Virginia, 30300, 4",Lancaster County,2018,observed,1.0,2.13,1.0,2.13,1.0,2.13,-1.2850761317737527
511059501001,"Lee County, Virginia, 950100, 1",Lee County,2018,observed,1.0,1.35,1.0,1.35,1.0,1.35,-1.3953557890150374
511059501002,"Lee County, Virginia, 950100, 2",Lee County,2018,observed,5.0,8.93,5.0,8.93,2.0,3.57,-1.0451564116068952
511059501005,"Lee County, Virginia, 950100, 5",Lee County,2018,observed,3.0,4.0,3.0,4.0,1.0,1.33,-1.4041699259138327
511059502001,"Lee County, Virginia, 950200, 1",Lee County,2018,observed,6.0,3.28,5.0,2.73,3.0,1.64,-1.2036586446146058
511059502002,"Lee County, Virginia, 950200, 2",Lee County,2018,observed,1.0,2.27,1.0,2.27,0.0,0.0,-1.6688320262978085
511059502003,"Lee County, Virginia, 950200, 3",Lee County,2018,observed,4.0,6.15,2.0,3.08,1.0,1.54,-1.384796501017274
511059502004,"Lee County, Virginia, 950200, 4",Lee County,2018,observed,1.0,1.3,1.0,1.3,1.0,1.3,-1.4024249978125558
511059503001,"Lee County, Virginia, 950300, 1",Lee County,2018,observed,21.0,6.25,19.0,5.65,18.0,5.36,0.30667486488940443
511059503002,"Lee County, Virginia, 950300, 2",Lee County,2018,observed,9.0,6.29,9.0,6.29,8.0,5.59,-0.33012158576447215
511059503003,"Lee County, Virginia, 950300, 3",Lee County,2018,observed,9.0,7.09,8.0,6.3,7.0,5.51,-0.4082745212799
511059503004,"Lee County, Virginia, 950300, 4",Lee County,2018,observed,2.0,4.35,2.0,4.35,2.0,4.35,-0.905596815654014
511059504001,"Lee County, Virginia, 950400, 1",Lee County,2018,observed,2.0,1.83,2.0,1.83,1.0,0.92,-1.4527769715681538
511059504002,"Lee County, Virginia, 950400, 2",Lee County,2018,observed,3.0,7.5,3.0,7.5,1.0,2.5,-1.2736578958715818
511059504003,"Lee County, Virginia, 950400, 3",Lee County,2018,observed,1.0,1.03,1.0,1.03,1.0,1.03,-1.4405987253191546
511059505001,"Lee County, Virginia, 950500, 1",Lee County,2018,observed,6.0,4.88,6.0,4.88,4.0,3.25,-0.9203119612364012
511059505002,"Lee County, Virginia, 950500, 2",Lee County,2018,observed,2.0,0.77,2.0,0.77,1.0,0.38,-1.5213339214198782
511059505004,"Lee County, Virginia, 950500, 4",Lee County,2018,observed,2.0,0.67,2.0,0.67,2.0,0.67,-1.4258905831513577
511059506002,"Lee County, Virginia, 950600, 2",Lee County,2018,observed,3.0,1.88,3.0,1.88,2.0,1.25,-1.336318860599966
511076103004,"Loudoun County, Virginia, 610300, 4",Loudoun County,2018,observed,1.0,2.94,1.0,2.94,1.0,2.94,-1.170554949253957
511076105052,"Loudoun County, Virginia, 610505, 2",Loudoun County,2018,observed,1.0,0.15,1.0,0.15,1.0,0.15,-1.5650168001554758
511076105061,"Loudoun County, Virginia, 610506, 1",Loudoun County,2018,observed,1.0,0.3,1.0,0.3,1.0,0.3,-1.543809173762921
511076106012,"Loudoun County, Virginia, 610601, 2",Loudoun County,2018,observed,1.0,0.27,1.0,0.27,1.0,0.27,-1.5480506990414318
511076106021,"Loudoun County, Virginia, 610602, 1",Loudoun County,2018,observed,1.0,3.23,1.0,3.23,1.0,3.23,-1.1295535382283513
511076107022,"Loudoun County, Virginia, 610702, 2",Loudoun County,2018,observed,1.0,1.52,1.0,1.52,1.0,1.52,-1.3713204791034754
511076109002,"Loudoun County, Virginia, 610900, 2",Loudoun County,2018,observed,1.0,0.58,1.0,0.58,0.0,0.0,-1.6435128845230218
511076110121,"Loudoun County, Virginia, 611012, 1",Loudoun County,2018,observed,1.0,2.7,1.0,2.7,1.0,2.7,-1.2044871514820448
511076110122,"Loudoun County, Virginia, 611012, 2",Loudoun County,2018,observed,1.0,1.67,1.0,1.67,1.0,1.67,-1.3501128527109207
511076110214,"Loudoun County, Virginia, 611021, 4",Loudoun County,2018,observed,1.0,0.99,1.0,0.99,1.0,0.99,-1.446254092357169
511076111011,"Loudoun County, Virginia, 611101, 1",Loudoun County,2018,observed,1.0,0.43,1.0,0.43,1.0,0.43,-1.5254292308893735
511076111021,"Loudoun County, Virginia, 611102, 1",Loudoun County,2018,observed,1.0,3.45,1.0,3.45,1.0,3.45,-1.0984490195192707
511076116022,"Loudoun County, Virginia, 611602, 2",Loudoun County,2018,observed,1.0,0.21,1.0,0.21,1.0,0.21,-1.556533749598454
511076118033,"Loudoun County, Virginia, 611803, 3",Loudoun County,2018,observed,1.0,0.57,1.0,0.57,1.0,0.57,-1.5056354462563222
511076118041,"Loudoun County, Virginia, 611804, 1",Loudoun County,2018,observed,1.0,0.48,1.0,0.48,1.0,0.48,-1.5183600220918552
511076118042,"Loudoun County, Virginia, 611804, 2",Loudoun County,2018,observed,2.0,0.61,2.0,0.61,2.0,0.61,-1.4343736337083792
511076118061,"Loudoun County, Virginia, 611806, 1",Loudoun County,2018,observed,1.0,0.74,1.0,0.74,0.0,0.0,-1.645909963034244
511099501001,"Louisa County, Virginia, 950100, 1",Louisa County,2018,observed,8.0,6.45,8.0,6.45,3.0,2.42,-1.0882012590391141
511099501002,"Louisa County, Virginia, 950100, 2",Louisa County,2018,observed,4.0,4.35,4.0,4.35,3.0,3.26,-0.9934218221495683
511099501003,"Louisa County, Virginia, 950100, 3",Louisa County,2018,observed,66.0,97.06,48.0,70.59,34.0,50.0,7.493620394114396
511099501004,"Louisa County, Virginia, 950100, 4",Louisa County,2018,observed,4.0,2.84,4.0,2.84,3.0,2.13,-1.1474928795093278
511099502011,"Louisa County, Virginia, 950201, 1",Louisa County,2018,observed,15.0,5.24,14.0,4.9,13.0,4.55,-0.1406122949080502
511099502012,"Louisa County, Virginia, 950201, 2",Louisa County,2018,observed,16.0,4.24,16.0,4.24,8.0,2.12,-0.7229469681325109
511099502013,"Louisa County, Virginia, 950201, 3",Louisa County,2018,observed,108.0,39.85,40.0,14.76,9.0,3.32,-0.027410913830820213
511099502021,"Louisa County, Virginia, 950202, 1",Louisa County,2018,observed,20.0,7.91,17.0,6.72,12.0,4.74,-0.1303943291624933
511099502022,"Louisa County, Virginia, 950202, 2",Louisa County,2018,observed,4.0,5.63,4.0,5.63,4.0,5.63,-0.5934121794176903
511099503001,"Louisa County, Virginia, 950300, 1",Louisa County,2018,observed,11.0,4.51,9.0,3.69,5.0,2.05,-0.984938790304187
511099503002,"Louisa County, Virginia, 950300, 2",Louisa County,2018,observed,17.0,7.23,17.0,7.23,12.0,5.11,-0.08880469141556092
511099503003,"Louisa County, Virginia, 950300, 3",Louisa County,2018,observed,7.0,4.64,7.0,4.64,5.0,3.31,-0.8417279429609091
511099504001,"Louisa County, Virginia, 950400, 1",Louisa County,2018,observed,6.0,6.67,6.0,6.67,6.0,6.67,-0.31515974540945424
511099504002,"Louisa County, Virginia, 950400, 2",Louisa County,2018,observed,5.0,7.14,5.0,7.14,5.0,7.14,-0.31431562822271075
511099505001,"Louisa County, Virginia, 950500, 1",Louisa County,2018,observed,2.0,2.22,2.0,2.22,2.0,2.22,-1.2067451104282916
511099505002,"Louisa County, Virginia, 950500, 2",Louisa County,2018,observed,5.0,4.9,5.0,4.9,3.0,2.94,-1.034691475720339
511099505003,"Louisa County, Virginia, 950500, 3",Louisa County,2018,observed,4.0,3.88,3.0,2.91,2.0,1.94,-1.2450091288249774
511119301001,"Lunenburg County, Virginia, 930100, 1",Lunenburg County,2018,observed,16.0,6.32,16.0,6.32,11.0,4.35,-0.2596158495434957
511119301002,"Lunenburg County, Virginia, 930100, 2",Lunenburg County,2018,observed,11.0,4.64,11.0,4.64,9.0,3.8,-0.5026828617648991
511119301003,"Lunenburg County, Virginia, 930100, 3",Lunenburg County,2018,observed,10.0,14.71,8.0,11.76,6.0,8.82,-0.03061174003238093
511119302001,"Lunenburg County, Virginia, 930200, 1",Lunenburg County,2018,observed,11.0,4.55,11.0,4.55,8.0,3.31,-0.626552852630444
511119302002,"Lunenburg County, Virginia, 930200, 2",Lunenburg County,2018,observed,3.0,3.75,3.0,3.75,3.0,3.75,-0.9248208757143049
511119302003,"Lunenburg County, Virginia, 930200, 3",Lunenburg County,2018,observed,3.0,3.85,3.0,3.85,3.0,3.85,-0.9106824581192683
511119302004,"Lunenburg County, Virginia, 930200, 4",Lunenburg County,2018,observed,1.0,4.17,1.0,4.17,1.0,4.17,-0.996652412835008
511119303001,"Lunenburg County, Virginia, 930300, 1",Lunenburg County,2018,observed,3.0,1.62,3.0,1.62,3.0,1.62,-1.2259691704885824
511119303002,"Lunenburg County, Virginia, 930300, 2",Lunenburg County,2018,observed,5.0,11.36,4.0,9.09,4.0,9.09,-0.11450452223362134
511139301001,"Madison County, Virginia, 930100, 1",Madison County,2018,observed,3.0,1.64,3.0,1.64,2.0,1.09,-1.357741789496413
